artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Common Kings,Summer Anthems,Wade In Your Water,6DoYk3QIvkDs60S1d01vbx,0.598,0.687,7,-9.021,0.0955,0.26,0.0,0.112,0.626,75.169,184013,4,Energy,"{'title': 'Common Kings – No Other Love Lyrics', 'lyrics': ""[Chorus]\nI can take you to the kingdom my lady\nPlace you on a throne if you're ready\nNever gonna leave you I'm stayin' girl\nNext to you because\nThere is no other love, no other love like this, no\nNo, no, no other love like yours\nNo, no, no other lovin' lovin' no\n\n[Verse 1]\nShe will always be the dream\nHeaven decided was perfect for me\nYou can search the seven seas\nNever find a woman as precious as she yeah\nThe kinda lovin' so complete\nThe type of lovin' make it so hard to breathe\nShe understands my every need\nOnly woman for me\n\n[Chorus]\nI can take you to the kingdom my lady\nPlace you on a throne if you're ready\nNever gonna leave you I'm stayin' girl\nNext to you because\nThere is no other love\nNo other love like this, no\nNo, no, no other love like yours\nNo, no, no other lovin' lovin' no\n\n[Verse 2]\nYou will always be my queen\nLove deeper than any ocean and sea\nHer touch make me weak at the knees\nSpecial lovin' that only come from she yeah\nShe always fight for we\nNo matter how bad the situation may be\nShe is the right remedy\nThe only prescription I need\n\n[Chorus]\nI can take you to the kingdom my lady\nPlace you on a throne if you're ready\nNever gonna leave you I'm stayin' girl\nNext to you because\nYou are my queen\nNo one but you, no\nNo, no, no other love like yours\nNo, no, no other lovin' lovin' no\n\n[Post-Hook Breakdown]\nAi yeah, (ai yeah yeah yeah) ai yeah yeah yeah yeah\nAi yeah, (ai yeah yeah yeah) ai yeah yeah yeah yeah\n\n[Bridge: J Boog & Fiji]\nGirl you know me if I tell you this\nNo one can compare to this level of lovin'\nFuture look bright as long as we are not a mix\nSo we just roll over, reminisce, give me the mix\nCome get with the mix my girl, ah roll a band down (Come get with the)\nCome get with the mix my girl, ah roll a band down (Come get with the)\nCome get with the mix my girl, ah roll a band down (Come get with the)\nEvery time they hear the Common Kings sound\nHahaha, yeah, J Boog, Fiji there alongside the Common Kings representing for the gyaldem, easy\n\n[Chorus]\nYeah, I can take you to the kingdom my lady\nPlace you on a throne if you're ready\nNever gonna leave you I'm stayin' girl\nNext to you because\nThere is no other love (no other love)\nNo other love like this, no (no other love like this)\nNo, no, no other love like yours\nNo, no, no other lovin' lovin' no""}"
MKTO,MKTO,Classic,6FE2iI43OZnszFLuLtvvmg,0.72,0.791,1,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4,Energy,"{'title': 'MKTO – Classic Lyrics', 'lyrics': ""[Intro]\nHey! Where's the drums?\nWoo, oh, oh, oh\nLet's go!\n\n[Verse 1: Tony Oller]\nOoh, girl, you're shining like a 5th Avenue diamond\nAnd they don't make you like they used to\nYou're never going out of style\nOoh, pretty baby, this world might have gone crazy\nThe way you saved me, who could blame me?\nWhen I just wanna make you smile?\n\n[Pre-Chorus]\nI wanna thrill you like Michael\nI wanna kiss you like Prince\nLet's get it on like Marvin Gaye, like Hathaway\nWrite a song for you like this\n\n[Chorus]\nYou're over my head, I'm out of my mind\nThinking I was born in the wrong time\nOne of a kind, living in a world gone plastic\nBaby, you're so classic (Yeah, yeah, so classic)\nBaby, you're so classic (Baby you)\nBaby, you're so classic\n\n[Verse 2: Tony Oller]\nFour dozen roses, anything for you to notice\nAll the way to serenade you, doing it Sinatra style\nI'ma pick you up in a Cadillac, like a gentleman bringing glamour back\nKeep it real to real in the way I feel\nI could walk you down the aisle\n\n[Pre-Chorus]\nI wanna thrill you like Michael\nI wanna kiss you like Prince\nLet's get it on like Marvin Gaye, like Hathaway\nWrite a song for you like this\n\n[Chorus]\nYou're over my head, I'm out of my mind\nThinking I was born in the wrong time\nIt's love on rewind, everything is so throwback-ish\nI kinda like it how ya—\nOut of my league, old school chic\nLike a movie star from a silver screen\nYou're one of a kind, living in a world gone plastic\nBaby, you're so classic\nBaby, you're so classic\nBaby, you're so classic\n\n[Verse 3: Malcolm Kelly]\nBaby, you're class, and baby you're sick\nI never met a girl like you ever till we met\nA star in the '40s, centerfold in the '50s\nGot me trippin' out like the '60s, hippies\nQueen of the discotheque\nA '70s dream and an '80s best\nHepburn, Beyoncé, Marilyn, massive\nGirl, you're timeless, just so classic\n\n[Chorus]\nYou're over my head, I'm out of my mind (My, my, my, my mind)\nThinking I was born in the wrong time\nIt's love on rewind (Love on rewind), everything is so throwback-ish\nI kinda like it how ya—\nOut of my league, old school chic\nLike a movie star from a silver screen\nYou're one of a kind, living in a world gone plastic\nBaby, you're so classic (Ooh-woah, ooh-woah-oh)\nBaby, you're so classic\nBaby, you're so classic (Ooh)""}"
Jason Derulo,If I'm Lucky,If I'm Lucky,6eUncuJutsFi9BGO1JaBHh,0.897,0.634,4,-6.264,0.161,0.00413,0.0,0.0686,0.506,112.048,212014,4,Energy,"{'title': ""Jason Derulo – If I'm Lucky Lyrics"", 'lyrics': ""[Verse 1]\nWoo, who are you to say, that I didn't love you?\n'Cause I didn't love the way you wanted\nAnd who am I to blame? When I didn't trust you\nEnough to let you in the way I wanted, stop, okay\n\n[Pre-Chorus]\nVodka on my lips (yeah, yeah), took too many drinks (yeah, yeah)\nMakes me reminisce all the way down (woo)\nTo my happy place (yeah, yeah), you're my happy place (yeah, yeah)\nI can't handle us now\n\n[Chorus]\nIf I'm lucky I'll meet ya, flipside of the graveyard\n'Cause things didn't work out in this life, but someday\nIf I'm lucky, I'll meet ya, heaven or high water\n'Cause things didn't work out in this life, but maybe\nIf I'm lucky, eh\nIf I'm lucky, eh\nUh, I'll get your loving (yeah)\n'Cause things didn't work out in this life, but someday\n\n[Verse 2]\nWho am I to say, that it wasn't good, babe? Mmmm\nJust thinkin' 'bout our loving gives me chills\nUp and down my spine, uh, I dare you not to miss me, yeah\n'Cause what we had was more than just a thrill, stop, okay\n[Pre-Chorus]\nVodka on my lips (yeah, yeah), took too many drinks (yeah, yeah)\nMakes me reminisce all the way down (woo)\nTo my happy place (yeah, yeah), you're my happy place (yeah, yeah)\nI can't handle us now\n\n[Chorus]\nIf I'm lucky I'll meet ya, flipside of the graveyard\n'Cause things didn't work out in this life, but someday (yeah)\nIf I'm lucky, I'll meet ya, heaven or high water\n'Cause things didn't work out in this life, but maybe (but maybe)\nIf I'm lucky, eh (oh)\nIf I'm lucky, eh (if I'm lucky, babe)\nUh, I'll get your loving, miss when you say (yeah), I really miss it, babe\n'Cause things didn't work out in this life, but someday\n\n[Pre-Chorus]\nI'm selfish for you (ooh)\nI'm selfish for you (ooh)\n\n[Chorus]\nIf I'm lucky I'll meet ya, flipside of the graveyard (if I'm lucky I'll meet ya on the flipside)\n'Cause things didn't work out in this life, but someday ('cause things didn't) (yeah)\nIf I'm lucky, I'll meet ya, heaven or high water (ooh)\n'Cause things didn't work out in this life, but maybe (things didn't work out)\nIf I'm lucky, eh (if I'm lucky, babe, oh)\nIf I'm lucky, eh (if I'm lucky, baby, oh)\nUh, I'll get your loving (yeah)\n'Cause things didn't work out in this life, but someday (woo)\n[Pre-Chorus]\nI'm selfish for you (ooh, ooh, woah, I'm)\nI'm selfish for you (selfish, ooh)\nAnd only you, baby""}"
Meghan Trainor,Better When I'm Dancin',Better When I'm Dancin',5k5fWendNngd89O8JKoE8L,0.756,0.789,2,-7.002,0.0324,0.53,0.000711,0.157,0.873,127.987,176267,4,Energy,"{'title': ""Meghan Trainor – Better When I'm Dancin' Lyrics"", 'lyrics': ""[Intro]\nMmm, hey, mmm\nHey\n\n[Verse 1]\nDon't think about it\nJust move your body\nListen to the music\nSing, oh, ey, oh\nJust move those left feet\nGo ahead, get crazy\nAnyone can do it\nSing, oh, ey, oh\n\n[Pre-Chorus]\nShow the world you've got that fire (Fire)\nFeel the rhythm getting louder\nShow the room what you can do\nProve to them you've got the moves, hey\nI don't know about you\n\n[Chorus]\nBut I feel better when I'm dancing, yeah, yeah\nBetter when I'm dancing, yeah, yeah\nWe can do this together\nI bet you feel better when you're dancing, yeah, yeah\n\n[Post-Chorus]\nPa-pa-pa-da-da\nLa-la-la-la-da-da\nLa-la-la-la-da-da\nPa-pa-da-da\n\n[Verse 2]\nWhen you finally let go\nAnd you slay that solo\n'Cause you listen to the music\nSing, oh, ey, oh\n'Cause you're confident, babe\nAnd you make your hips sway\nWe knew that you could do it\nSing, oh, ey, oh\n\n[Pre-Chorus]\nShow the world you've got that fire (Fire baby)\nFeel the rhythm getting louder\nShow the room what you can do\nProve to them you've got the moves\nI don't know about you\n\n[Chorus]\nBut I feel better when I'm dancing, yeah, yeah\nBetter when I'm dancing, yeah, yeah\n(Oh) We can do this together\nI bet you feel better when you're dancing, yeah, yeah, hey\n\n[Post-Chorus]\nPa-pa-pa-da-da\nLa-la-la-la-da-da\nLa-la-la-la-da-da (Come on)\nPa-pa-da-da\nPa-pa-pa-da-da\nLa-la-la-la-da-da\nLa-la-la-la-da-da\nPa-pa-da-da\n\n[Bridge]\nEy\nOh, ey, oh\nOh, ey, oh\nI feel better when I'm dancing (Oh, ey, oh)\nI'm better when I'm dancing (Oh, ey, oh)\nOh, ey, oh\nOh, ey, oh\n\n[Chorus]\nI feel better when I'm dancing, yeah, yeah\nBetter when I'm dancing, yeah, yeah\nDon't you know we can do this together\nBet you feel better when you're dancing, yeah, yeah\n\n[Post-Chorus]\nPa-pa-pa-da-da\nLa-la-la-la-da-da\nLa-la-la-la-da-da\n\n[Outro]\nYou got to move it\nPa-pa-da-da\nPa-pa-pa-da-da\nLa-la-la-la-da-da\nI feel better when I'm dancing\nBetter when I'm dancing\nFeel better when I'm, yeah, yeah""}"
Meghan Trainor,Thank You (Deluxe Version),Goosebumps,0Kd3Ih8VZgaetIqke9SIND,0.642,0.834,1,-3.258,0.0914,0.0759,0.0,0.378,0.678,98.063,221320,4,Energy,"{'title': 'Meghan Trainor – Goosebumps Lyrics', 'lyrics': '[Verse 1]\nI was sitting at home on my sofa watching my favorite show\nPJs, popcorn and ice cream with no make up on\nMy girls dragged me out to a party, I didn\'t wanna go\nI walked in and that\'s when I saw you, my heart hit the floor\n\n[Pre-Chorus]\nI get weird, I get shy and you are the reason why\nI get weak, wanna die when you look me in the eye\nIs it all in my mind? I can\'t bare a beat tonight\nOh, I, oh, I can\'t lie\n\n[Chorus]\nI get goose, I get bumps\nI get chills and I\'m all shook up\nI give in, I give up\nI surrender to your love\nI\'m a fool, I\'m a mess\nGot my heart beating out of my chest\nI get goose, I get bumps\nI get chills and I\'m all shook up\nI get goosebumps, I get goosebumps\nI get goosebumps, I get, woo-ooh-ooh\n\n[Verse 2]\nTry to find a brush in the bathroom, my hands start to sweat\nI said to myself in the mirror, ""I should\'ve worn a dress""\nNever seen something so perfect, baby, you\'re the best\nSo nervous, I\'m \'bout to lose it, and I must confess\n[Pre-Chorus]\nThat I get weird, I get shy, and you are the reason why\nI get weak, wanna die, when you look me in the eye\nAnd I try to say, ""Hi,"" I tried a million times\nOh, I, oh, I can\'t lie\n\n[Chorus]\nI get goose, I get bumps\nI get chills and I\'m all shook up\nI give in, I give up\nI surrender to your love\nI\'m a fool, I\'m a mess\nGot my heart beating out of my chest\nI get goose, I get bumps\nI get chills and I\'m all shook up\nI get goosebumps, I get goosebumps\nI get goosebumps, I get, whoo ooh ooh\nI get goosebumps, I get goosebumps\nI get goosebumps, I get, woo-ooh-ooh\n\n[Bridge]\nHey baby, every time you walk by\nI get a little brrrr down my spine\nI get, I get, I get, I get \'em\nI get, I get, I get \'em goosebumps\nI get, I get, I get, I get \'em\nI get, I get, I get \'em goosebumps\n[Chorus]\nI get goose, I get bumps\nI get chills and I\'m all shook up\nI give in, I give up\nI surrender to your love\nAnd I\'m a fool, I\'m a mess\nGot my heart beating out of my chest\nI get goosebumps, I get goosebumps\nI get goosebumps, I get, whoo ooh ooh\nI get goosebumps, I get goosebumps\nI get goosebumps, I get, woo-ooh-ooh'}"
Akon,Freedom (Int'l Version),Right Now (Na Na Na),6cj8s9tWTahcd0XmnM2tVj,0.832,0.87,8,-4.2,0.166,0.269,0.0,0.415,0.577,137.998,240747,4,Energy,"{'title': 'Akon – Right Now (Na Na Na) Lyrics', 'lyrics': ""[Verse 1]\nIt's been so long\nThat I haven't seen your face\nI'm tryna be strong\nBut the strength I have is washin' away\nIt won't be long\nBefore I get you by my side\nAnd just hold you, tease you, squeeze you\nTell you what's been on my mind\n\n[Chorus]\nI wanna make up right now na na\nI wanna make up right now na na\nWish we never broke up right now na na\nWe need to link up right now na na\nI wanna make up right now na na\nI wanna make up right now na na\nWish we never broke up right now na na\nWe need to link up right now na na\n\n[Verse 2]\nGirl, I know\nMistakes were made between us two\nAnd we showed our ass that night\nEven said some things weren't true\nWatched you go\nAnd haven't seen my girl since then\nWhy can't it be the way it was?\n'Cause you were my homie, lover, friend\n\n[Chorus]\nI wanna make up right now na na\nI wanna make up right now na na\nWish we never broke up right now na na\nWe need to link up right now na na\nI wanna make up right now na na\nI wanna make up right now na na\nWish we never broke up right now na na\nWe need to link up right now na na\n\n[Bridge]\nI can't lie (I miss you much)\nWatching every day that goes by (I miss you much)\n'Til I get you back I'm gon' try (Yes, I miss you much)\n'Cause you are the apple of my eye (Girl, I miss you much, I miss you much)\nI can't lie (I miss you much)\nWatching every day that goes by (I miss you much)\n'Til I get you back I'm gon' try (Yes, I miss you much)\n'Cause you are the apple of my eye (Girl, I miss you much, I miss you much)\n\n[Chorus]\nI wanna make up right now na na\nI wanna make up right now na na\nWish we never broke up right now na na\nWe need to link up right now na na\nI wanna make up right now na na\nI wanna make up right now na na\nWish we never broke up right now na na\nWe need to link up right now na na\n\n[Bridge]\nI want you to fly with me (Want you to fly)\nI miss how you lie with me (Miss how you lie)\nJust wish you could dine with me (Wish you could dine with me)\nThe one that'll grind with me (Said the one that will grind with me)\nI want you to fly with me (Want you to fly)\nI miss how you lie with me (Oh, miss how you lie)\nJust wish you could dine with me (Wish you could dine)\nThe one that'll grind with me (Oh, one that'll grind, ay-ay)\n\n[Chorus]\nI wanna make up right now na na\nI wanna make up right now na na (Make up, woah-oh)\nWish we never broke up right now na na\nWe need to link up right now na na (Link up, link up, ay)\nI wanna make up right now na na\nI wanna make up right now na na\nWish we never broke up right now na na\nWe need to link up right now na na (Link up)""}"
Projota,Ela Só Quer Paz,Ela Só Quer Paz,3mTUqLbtWm2DAEwvQTyu4d,0.667,0.669,0,-4.531,0.165,0.0173,0.0,0.0737,0.939,172.019,174382,4,Energy,"{'title': 'Projota – Ela Só Quer Paz Lyrics', 'lyrics': '[Verso 1]\nEla é um filme de ação com vários finais\nEla é política aplicada e conversas banais\nSe ela tiver muito afim, seja perspicaz\nEla nunca vai deixar claro, então entenda sinais\nÉ o paraíso, suas curvas são cartões postais\nNão tem juízo, ou se já teve, hoje não tem mais\nEla é o barco mais bolado que aportou no seu cais\nAs outras falam, falam, ela chega e faz\n\n[Ponte]\nEla não cansa, não cansa, não cansa jamais\nEla dança, dança, dança demais\nEla já acreditou no amor, mas não sabe mais\nEla é um disco do Nirvana de vinte anos atrás\nNão quer 5 minutos no seu banco de trás\nSó quer um jeans rasgado e uns quarenta reais\nEla é uma letra do Caetano, com flow do Racionais\nHoje pode até chover, porque...\n\n[Refrão]\nEla só quer paz\nHoje ela só quer paz\nHoje ela só quer paz\nHoje ela só quer paz\nHoje ela só quer...\n[Verso 2]\nNotícias boas pra se ler nos jornais\nAmores reais, amizades leais\nEla entende de flores, ama os animais\nCoisas simples pra ela são as principais\nSem cantada, ela prefere os originais\nConheceu caras legais, mas nunca sensacionais\nEla não é as suas nêga, rapaz\nPagar bebida é fácil, difícil apresentar pros pais\nEla vai te enlouquecer pra ver do que é capaz\nVai fazer você sentir inveja de outros casais\nE você vai ver que as outras eram todas iguais\nVai querer comprar um sítio lá em Minas Gerais\nEssa mina é uma daquelas fenomenais\nVitamina, é proteína e sais minerais\nEla é a vida após a vida\nDespedida pros seus dias mais normais\nPra quê mais?\n\n[Ponte]\nEla não cansa, não cansa, não cansa jamais\nEla dança, dança, dança demais\nEla já acreditou no amor, mas não sabe mais\nEla é um disco do Nirvana de vinte anos atrás\nNão quer 5 minutos no seu banco de trás\nSó quer um jeans rasgado e uns quarenta reais\nEla é uma letra do Caetano, com flow do Racionais\nHoje pode até chover, porque...\n[Refrão]\nEla só quer paz\nHoje ela só quer paz\nHoje ela só quer paz\nHoje ela só quer paz\nHoje ela só quer paz'}"
Imagine Dragons,Night Visions (Deluxe),On Top Of The World,4eLSCSELtKxZwXnFbNLXT5,0.507,0.923,0,-5.581,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,189840,4,Energy,"{'title': 'Imagine Dragons – On Top of the World Lyrics', 'lyrics': ""[Verse 1]\nIf you love somebody\nBetter tell them while they're here 'cause\nThey just may run away from you\nYou'll never know quite when, well\nThen again, it just depends on\nHow long of time is left for you\nI've had the highest mountains\nI've had the deepest rivers\nYou can have it all, but life keeps moving\n\n[Pre-Chorus]\nNow take it in but don't look down...\n\n[Chorus]\n'Cause I'm on top of the world, hey\nI'm on top of the world, hey\nWaiting on this for a while now\nPaying my dues to the dirt\nI've been waiting to smile, hey\nBeen holding it in for a while, hey\nTake you with me if I can\nBeen dreaming of this since a child\nI'm on top of the world\n\n[Verse 2]\nI've tried to cut these corners\nTry to take the easy way out\nI kept on falling short of something\nI could've gave up then, but\nThen again, I couldn't have 'cause\nI've traveled all this way for something\n[Pre-Chorus]\nNow take it in, but don't look down...\n\n[Chorus]\n'Cause I'm on top of the world, hey\nI'm on top of the world, hey\nWaiting on this for a while now\nPaying my dues to the dirt\nI've been waiting to smile, hey\nBeen holding it in for a while, hey\nTake you with me if I can\nBeen dreaming of this since a child\nI'm on top of the world\n\n[Post-Chorus]\nOh-woah, oh-oh, oh-oh\nOh-woah, oh-oh\n\n[Chorus]\n'Cause I'm on top of the world, hey\nI'm on top of the world, hey\nWaiting on this for a while now\nPaying my dues to the dirt\nI've been waiting to smile, hey\nBeen holding it in for a while, hey\nTake you with me if I can\nBeen dreaming of this since a child\n[Bridge]\nAnd I know it's hard when you're falling down\nAnd it's a long way up when you hit the ground, but\nGet up, now, get up, get up, now\nAnd I know it's hard when you're falling down\nAnd it's a long way up when you hit the ground, but\nGet up, now, get up, get up, now\n\n[Outro]\n'Cause I'm on top of the world, hey\n(And I know it's hard when you're falling down)\nI'm on top of the world, hey\n(And it's a long way up when you hit the ground, but)\nWaiting on this for a while now\n(Get up, now, get up)\nPaying my dues to the dirt\n(Get up, now)\nI've been waiting to smile, hey\n(And I know it's hard when you're falling down)\nBeen holding it in for a while, hey\n(And it's a long way up when you hit the ground, but)\nTake you with me if I can\n(Get up, now, get up)\nBeen dreaming of this since a child\n(Get up, now)\nI'm on top of the world""}"
Natiruts,Box Natiruts,"Sorri, Sou Rei (feat. Claudia Leitte)",4UChhDCTtneR0QXN0btEmz,0.783,0.651,9,-6.757,0.0338,0.503,1.31e-05,0.121,0.643,101.015,332653,4,Energy,"{'title': 'DrefQuila – Sorri, Sou rei Lyrics', 'lyrics': 'Lyrics for this song have yet to be released. Please check back once the song has been released.'}"
Sean Paul,Tomahawk Technique,Got 2 Luv U (feat. Alexis Jordan),62pSYErgGri97X9aIyBzHm,0.605,0.793,7,-3.084,0.297,0.0825,0.0,0.124,0.647,184.032,196640,4,Energy,"{'title': 'Sean Paul – Got 2 Luv U Lyrics', 'lyrics': ""[Hook: Sean Paul, with Alexis Jordan]\nGot to love ya\nGot to love ya (Yeah yeah)\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya (Baby girl)\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya (Yeah)\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\n\n[Verse 1: Sean Paul]\nGyal mi nuh stay like dem boy deh weh put you down\nMi rather lift you way up off the ground\nNuff a dem fake, dem a nuh king, a clown\nOnly thinking 'bout dem self alone\nListen mi keen, now baby tell a mi how mi sound\nRun away dem likkle boy deh weh loser prone\nMi alone a make you start fi moan and groan\n'Cause mi and your love strong like a stone\nGirl 'cause I\n\n[Bridge: Alexis Jordan, Sean Paul]\nI, I'll do anything I could for ya\nBoy you're my only (See it deh girl!)\nI, I'm gonna flip these beats on ya\nYou don’t even know me (Aha!)\n'Cause I am, I\nI don't even wanna fight, fight, fight (I don't wanna fight girl!)\nSaid I am, I\nI ain't even gonna fight it\n\n[Hook: Both]\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\n\n[Verse 2: Sean Paul]\nGirl a mi alone a give you security\nAnd mi nah just talk fi mine yuh\nMi alone a give you the remedy fi set you free\nSome boy just waan fi hide you\nThat's why mi you a let in\nGirl I'm not pettin'\nReady fi make you sweatin'\nThighs dem am checkin'\nLegs them am settin'\nBuilt for hot steppin'\nMi can't loose I'm bettin'\nGirl 'cause\n\n[Bridge: Alexis Jordan, Sean Paul]\nI, I'll do anything I could for ya\nBoy you're my only (See it deh girl!)\nI, I'm gonna flip these beats on ya\nYou don't even know me (Aha!)\n'Cause I am, I (Yeah, eh)\nI don't even wanna fight, fight, fight (No need to fight girl)\nSaid I am, I\nI ain't even gonna fight it (I ain't even gonna fight)\n\n[Hook: Both, Sean Paul]\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya (Yeah, yeah, yeah)\nGot to love ya\nGot to love ya (Yeah, I got to love ya girl)\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya (I got to love ya girl)\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\n\n[Break: Alexis Jordan, Sean Paul]\nIf you were the sun\nHot steppin' girl, we're not stoppin'\nGot me spinnin' in your orbit\nBut know it around\nGood lovin', give yuh good lovin'\nBoy you got me, I can't ignore it...\nIt's me and you forever girl!\n\n[Bridge: Alexis Jordan, Sean Paul, Both]\nI, I'll do anything I could for ya\nBoy you're my only (Love that!)\nI, I'm gonna flip these beats on ya\nYou don't even know me (Yo)\n'Cause I am, I\nI don't even wanna fight, fight, fight\nSaid I am, I\nI ain't even gonna fight it (I ain't even gonna fight, alright)\n\n[Bridge: Alexis Jordan, Sean Paul]\nI (I), I'll do anything I could for ya\nBoy you're my only (See it deh girl!)\nI, I'm gonna flip these beats on ya\nYou don't even know me (Freak girl!)\n'Cause I am, I\nI don't even wanna fight, fight, fight (I don't wanna fight girl)\nSaid I am, I\nI ain't even gonna fight it\n\n[Hook: Both]\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya\nGot to love ya""}"
