artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
XXXTENTACION,?,Floor 555,6r7ULK6c5CLVvImjTIztl1,0.695,0.686,9,-8.147,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4,Angry,"{'title': 'XXXTENTACION – Floor 555 Lyrics', 'lyrics': ""[Verse]\nI put one in that chamber, lay you in the face of God\nKnow to be-face the fake fuck, aight\nFuck is a feelin' God, level I'm, feelin' odd\nFairily Beverly Hill, Westside\nBitch, I'm drillin' your neighbor daughter at Best Buy\nIf I hit up your jack, then nigga, you best slide\nIf you totin' that pistol, nigga, you best ride\nIf you shoot that shit at me, nigga, I best die\n'Cause I'm a muh'fuckin' narcissist\nTrippin', you catch a clip, bitchin you not equipped with that\nPussy boy, don’t be talkin' shit\nOr you can meet this AK-47, it got kick back\n'Cause I’m a muhfuckin' martian, in the heart of a moshpit\nPut that boy in a coffin, 'cause the way that he talkin’\nPussy boy, don’t be gawkin', I ain’t doin' no barkin'\nI'ma let that shit rip, leave his ass in the parkin'\n\n[Outro]\nFuckboy, don't test me\nFuckboy, don't test me\nFuckboy, don't test me\nFuckboy, don't test, boy, don't test\nBoy, don't test, boy, don't test\nBoy, don't test, boy, don't test, boy, don't\nAyy, yeah, ayy\nFuckboy, don't test me\nFuckboy, don't test me\nFuckboy, don't test me\nFuckboy, don't test, boy, don't test\nBoy, don't test, boy, don't test\nBoy, don't test, boy, don't test, boy, don't\nAyy, yeah, ayy""}"
XXXTENTACION,Revenge,RIP Roach,658I1uDnmLSiltFCf98AWE,0.727,0.62,8,-6.443,0.306,0.398,0.0,0.0926,0.555,105.003,169979,4,Angry,"{'title': 'Ski Mask the Slump God & XXXTENTACION – RIP ', 'lyrics': '[Intro: XXXTENTACION & Stain]\n(Uh, uh, uh, uh)\n(Uh, uh, uh, uh)\n(Uh, uh, uh, uh)\n(Uh, uh, uh, uh)\n(Uh, uh, uh, uh)\n(Uh, uh, uh, uh)\n(Uh, uh, uh, uh)\nAyy\n(Uh, uh, uh, uh)\nAyy, ayy\n(Nigga, where the fuck is the...?)\nAyy\n\n[Verse 1: XXXTENTACION]\nCocaine for my breakfast (What?)\nHold that pistol ambidextrous, uh (Yeah, yeah)\nPussy boy talk reckless (Ayy)\nHe might end up on a stretcher, uh (Yeah, bitch)\nFuck with my set (Ayy)\nYou get wet, like a pussy, yeah (Yeah, yeah)\nSauce, what I spilled (Yeah, yeah)\nOn my kilt, she need milk, okay, like (Ayy, ayy)\nXXX on a killstreak, huh (Bitch)\nYou pussy niggas Rice Krispie, uh (What?)\nFuck a white bitch on a six-speed (Yeah)\nSix stars like GTA, kill me, uh (Fuck)\nIt\'s more money I\'m getting (Ayy)\nIf a nigga try to take, wig-splitting \'em (Ayy)\nShouts out to my zoe, they killed my vro (Yeah, yeah)\nSo, bitch, off rip now, I\'m like— (Ayy)\n\n[Chorus: XXXTENTACION & Ski Mask The Slump God]\nMama raised a soldier (Huh? Yeah)\nNot no bitch, not no bitch, yeah (Yeah, what?)\nMama raised a soldier (Huh? Yeah)\nNot no bitch, not no bitch, uh (Yeah, ayy)\nMama raised a soldier (Yeah, yeah)\nNot no bitch, not no bitch, uh (Yeah, ayy)\nMama raised a soldier (Yeah, what?)\nNot no bitch, not no bitch, yeah (Huh)\nMama raised a soldier (Huh? Yeah)\nNot no bitch, not no bitch, ayy (Yeah, okay, you all right?)\nRIP, my zoe, ayy (Yeah, uh)\nRIP, my zoe, okay (Uh, yeah)\nRIP, my zoe, ayy (Huh? Yeah)\nRIP, my zoe, okay (Hey, all-all right?)\nRIP, my zoe, yuh (Yeah, yeah)\nRIP, my zoe, okay (Yeah, yeah)\nRIP, my soul (Haha, ayy, my who?)\nYeah (Rest in peace, my zoes, man)\nAyy (Yeah, man)\n\n[Interlude: Ski Mask The Slump God, Stain, XXXTENTACION]\nTide, bitch\nI got my handicaps on this bitch\nI\'m \'bout to sip this motherfuckin\' water\nThat\'s not even water (That wa-that wasn\'t water)\nI stole that boy\'s shit\n(Nigga, where the fuck is the—)\nAyy\n\n[Verse 2: Ski Mask The Slump God]\nCame from the dirt, you can\'t hit my purp\nSaid my diamonds wetter than some sweat, absurd\nGold up on my wrist is lookin\' sunny, Big Bird\nHit \'em with the, hit \'em with the numbers like a nerd\nAyy, let\'s slide sixth wall, I\'m tied\nCall my pockets knotty \'cause they sloppy, oh, my\nI could be Xzibit, might pimp my ride\nWet pleasure rather pay the Rafs, like Christ\nHit my bitch like Bruno, uh\nGet a bitch wet, no Juno, uh\nPut it in her mouth like Uno, uh\nChest, all Polo like, ""Kudos,"" ayy\nDog-ass nigga like Cujo, uh\nFace card bad who you know, ayy\nShe all wet like fructose, ayy\nDiamonds on like they cheat codes, ayy'}"
Ski Mask The Slump God,You Will Regret (Reloaded),Take A Step Back,2gQYziDV5cSTRSqr6akzi5,0.8,0.591,6,-8.808,0.271,0.111,0.0,0.429,0.747,117.003,210387,4,Angry,"{'title': 'Ski Mask the Slump God – Take a Step Back Lyrics', 'lyrics': '[Intro: XXXTENTACION]\nYeah, baby, Very Rare, Members Only, yeah, baby, yeah, baby\nI\'m with Ryan Santan in the motherfuckin\' booth, yeah, baby\nI got blood on my boots, baby, yeah, baby (Gang, gang, gang)\nYeah, baby, throw that ass back on a tricycle, baby, yeah (Ayy, ayy)\n\n[Chorus 1: XXXTENTACION & Ski Mask The Slump God]\nFucked up, fucked up, fucked up, fucked up (Yeah)\nFucked up, fucked up, fucked up, yeah (Yeah, yeah, huh, ayy)\nYou done fucked up, you done fucked up (Yeah)\nYou done fucked up, you done fucked up (Yeah, bitch)\nFucked up, fucked up, fucked up, fucked up (Yeah, bitch)\nFucked up, fucked up, fucked up, yeah (Huh, yeah, bitch, yeah)\nYou done fucked up, you done fucked up (Bitch, yeah)\nYou done fucked up, you done fucked up (Yeah, yeah, yeah, yeah)\n\n[Verse 1: XXXTENTACION]\nGeorge W. Bush right on her pussy, yeah (Uh, Uh, Uh)\nYeah, Curious George \u200bnigga lookin\' boy, you so puss\', yeah (Uh, uh, yeah, yeah)\nYeah, hit my line for the nigga dick, check my Twitter, yeah\nYeah, they call me Yung Dagger Dick, that\'s my handle, yeah (Uh, uh, uh, yeah)\nYeah, she grab on my dick like a handle, ayy\nLil\' bitch, I got on Jesus sandals, hey\nX is an animal, mammal, ayy\nLil\' bitch got the back of a camel (Huh? Yeah)\nPussy boy, you look like a Randall (Yeah)\nPussy boy, you look like a Daniel (Yeah)\nBitch, I\'m known to get ghost, Danny Phantom\nAnd if you throwing, throw the pussy through a tantrum, whoa\n[Chorus 2: Ski Mask the Slump God]\nAyy, fucked up, fucked up, fucked up, ""Who?"" Hey\nFucked up, fucked up, fucked up, you, hey\nPussy nigga know he done fucked up, ayy\nLame nigga better know his luck up, ayy\nPussy nigga know he fucked up\nLame nigga better know his luck up\nAyy, fucked up, fucked up, fucked up, ""Who?"" Hey\nFucked up, fucked up, fucked up, you, hey\nPussy nigga know he fucked up\nLame nigga better know his luck up, ayy\nPussy nigga know he fucked up\nLame nigga better know his luck up (Ayy, ayy)\n\n[Verse 2: Ski Mask the Slump God]\nLike it\'s Noah\'s Ark, that pussy wet, no water-park, mm\nShe said, ""Drop that meat in me just like a shopping cart,"" foo\nTold me, ""Head straight to the back"" just like I\'m Rosa Parks, woo\nWalked up in the bank with pack that smell like donkey fart, pff\nRuneScape poison dagger, ayy\nFuck my conscience, I\'ll stab ya (Come here)\nAsk that ho, ""What\'s vrackin\'?"" (What\'s vrackin\'?)\nSlide up on a nigga like a care package (Woo)\nBare in that pussy like Smokey, ooh (Smokey?)\nChain swing like rodeo ropy, ooh (Ropy)\nDiamonds so wet that they soapy, ooh (Shines)\nWatch them mingle like they do the hokey-pokey (Hokey pokey, okay!)\nEgg yolk color diamonds, humpty dumpty horror story, ayy\nFeel like Dexter, got double-D\'s in my laboratory, hey (Yeah)\nEat it with the sweet-sour sauce like six-piece sauce\nFreedom, fuck the cops, free Keke (Free Keke)\nWreck a pussy nigga, come see me, uh (See me)\nMake him say goodbye like Luigi, ayy (Bye, bye)\n[Outro Instrumental]'}"
Drowning Pool,Sinner,Bodies,7CpbhqKUedOIrcvc94p60Y,0.656,0.932,4,-3.405,0.0708,0.00347,0.00147,0.144,0.544,130.936,201960,4,Angry,"{'title': 'Drowning Pool – Bodies Lyrics', 'lyrics': ""[Intro]\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the... floor!\n\n[Verse 1]\nBeaten why for (Why for)\nCan't take much more\n(Here we go, here we go, here we go now)\n\n[Pre-Chorus]\nOne, nothing wrong with me\nTwo, nothing wrong with me\nThree, nothing wrong with me\nFour, nothing wrong with me\nOne, something's got to give\nTwo, something's got to give\nThree, something's got to give\nNow!\n\n[Chorus]\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the-\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the-\n[Verse 2]\nNow, push me again (Again)\nThis is the end\n(Here we go, here we go, here we go now)\n\n[Pre-Chorus]\nOne, nothing wrong with me\nTwo, nothing wrong with me\nThree, nothing wrong with me\nFour, nothing wrong with me\nOne, something's got to give\nTwo, something's got to give\nThree, something's got to give\nNow!\n\n[Chorus]\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the-\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the floor\n\n[Bridge]\nSkin against skin, blood and bone\nYou're all by yourself, but you're not alone\nYou wanted in and now you're here\nDriven by hate, consumed by fear\n[Chorus]\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the floor\n\n[Pre-Chorus]\nOne, nothing wrong with me\nTwo, nothing wrong with me\nThree, nothing wrong with me\nFour, nothing wrong with me\nOne, something's got to give\nTwo, something's got to give\nThree, something's got to give\nNow!\n\n[Chorus]\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the floor\nLet the bodies hit the floor\n\n[Outro]\nHey, drop! Hey, drop!\nHey, drop!  Hey, drop!""}"
Limp Bizkit,Significant Other,Break Stuff,5cZqsjVs6MevCnAkasbEOX,0.432,0.884,8,-6.659,0.13,0.0127,0.000527,0.166,0.624,108.948,166707,4,Angry,"{'title': 'Limp Bizkit – Break Stuff Lyrics', 'lyrics': ""[Verse 1]\nIt's just one of those days when you don't wanna wake up\nEverything is fucked, everybody sucks\nYou don't really know why, but you wanna justify\nRippin' someone's head off\nNo human contact, and if you interact\nYour life is on contract\nYour best bet is to stay away, motherfucker!\nIt's just one of those days\n\n[Chorus]\nIt's all about the he says/she says bullshit\nI think you better quit lettin' shit slip\nOr you'll be leavin' with a fat lip\nIt's all about the he says/she says bullshit\nI think you better quit talkin' that shit\n\n[Verse 2]\nIt's just one of those days, feelin' like a freight train\nFirst one to complain leaves with a blood stain\nDamn right, I'm a maniac, you better watch your back\n'Cause I'm fuckin' up your program!\nAnd if you're stuck up, you're just lucked up\nNext in line to get fucked up\nYour best bet is to stay away, motherfucker!\nIt's just one of those days\n\n[Chorus]\nIt's all about the he says/she says bullshit\nI think you better quit lettin' shit slip\nOr you'll be leavin' with a fat lip\nIt's all about the he says/she says bullshit\nI think you better quit talkin' that shit\nPunk, so come and get it\n\n[Bridge]\nI feel like shit\nMy suggestion is to keep your distance\n'Cause right now I'm dangerous\nWe've all felt like shit and been treated like shit\nAll those motherfuckers that want to step up\nI hope you know I pack a chainsaw\nI'll skin your ass raw\nAnd if my day keeps goin' this way\nI just might break somethin' tonight\nI pack a chainsaw\nI'll skin your ass raw\nAnd if my day keeps goin' this way\nI just might break somethin' tonight\nI pack a chainsaw\nI'll skin your ass raw\nAnd if my day keeps goin' this way\nI just might break your fuckin' face tonight!\nGive me somethin' to break\nGive me somethin' to break\nJust give me somethin' to break\nHow 'bout your fuckin' face?\nI hope you know I pack a chainsaw (What?)\nA chainsaw (What?)\nA motherfuckin' chainsaw (What?)\nSo come and get it\n\n[Chorus]\nIt's all about the he says/she says bullshit\nI think you better quit lettin' shit slip\nOr you'll be leavin' with a fat lip\nIt's all about the he says/she says bullshit\nI think you better quit talkin' that shit, punk\nSo come and get it""}"
XXXTENTACION,Revenge,YuNg BrAtZ,2ooF4088y5L72c4YTEJQoB,0.755,0.695,9,-5.963,0.26,0.0179,0.0,0.107,0.493,128.063,101851,4,Angry,"{'title': 'XXXTENTACION – YuNg BrAtZ Lyrics', 'lyrics': '[Intro]\nAyy, ayy, ayy, ayy, ayy\nBros on your block with that Glock, right now (Ooh, hey, ayy, too much, ooh)\nTry me like an opp (Ayy!) and indeed, get shot down, okay (Hey, ooh)\nOkay (Ayy)\nAyy she wanna, she wanna l-l-lick my dick like- like a what? (Nice!) (Hey, hey, hey, ooh, hey, ooh, hey, huh, yah)\nLick my dick like Lil Wayne lollipop, huh! (Huh, yah, hoo)\nHi, my name\'s Ryan! (Yeah, hey, hey, hey, hey, ooh, ayy)\nWhat do they call me? Call me wolf in sheep\'s skin? (Yah, ayy, ayy, yah, ahoo)\n\n[Verse 1]\nTry me, might fight (Ayy), fist fuck, on sight\nWrist heavy, fat dyke, pop Molly, Mike Ike\nI got glacial white ice and my bitch rack nice\nAnd I do fight dykes, ride my dick like a bike (Ayy, ayy, ayy)\n\n[Interlude]\nHuh?\nHuh?\nHuh?\n\n[Verse 2]\nI got black in my voots (Yah, ooh), my name\'s Toby, like I\'m Roots (Ayy, wow)\nGrab that bat, ""Hey Bruce"" (Hey, hey, hey), swing that bitch might lose a tooth (Whatever)\nShe suck dick with no tooth (Hey, hey), my nose runny like, ""Achoo""\nWith that pussy (Hey, hey), I got coins, might insert right in her groin\nIt\'s like jelly, ayy (Wow, hey), dick right in her belly, uh, yuh (Ow!)\nBaby got back, yuh (Hey), bitch, come look at my tats, (Damn!) uh, yuh\nYou got taxed (Hey, hey), yuh, my head big like Bratz, uh, yuh (Hey, hey)\nDump that bitch (Woo), yuh, who gonna hold my racks, uh, huh (Yah)\n[Outro]\nYea-ea-eah, uh\nSay somethin\'\nOof'}"
Scarlxrd,Chaxsthexry,Heart Attack,7Cq27Qc3WRyQ3ddwVslpVZ,0.585,0.895,11,-3.663,0.136,0.0505,0.00423,0.32,0.181,119.904,193567,4,Angry,"{'title': 'Scarlxrd – Heart Attack Lyrics', 'lyrics': ""[Intro: Julie, David & Scarlxrd]\nDavid, I love you. I fucking love you. I fucking love you, fuck\nHey, woah, woah, woah. Don't do this, don't do this\nYou fucked me four times the other night, David. You've been inside me\nJulie\nI swallowed your cum, that means something\nSlow down, hey\nFour times, it means something, David, four times\nStop the car\nFor 24 hours a day, Dave, I live with this aching possibility that you might call me to do something\nLet's go to your house and we’ll talk this out, I want to see where you (Hey, hmm, yeah, Scarlxrd)\nFuck (Ayy, haha)\nI want you to stop the car (Ouu)\nBreak\n\n[Verse 1]\nFull force heart attack\nFive point punch, don't hold me back\nWe see through you like it's glass\nAll you niggas fucking trash\nYou're not that savage or ruthless, no (Fuck)\nQuiver with fear when you step to the GOAT\nThey gon' force me to lose my control\nNiggas ain't ready to walk down that road, what? (Fuck)\nFuck this whole scene, man, we taking shit over\nI've been doing business, I've been with the olders\nIt's too late for niggas, the deadline is closer\nThe world has been mine, don't you see I'm the owner, yah (Fuck)\nWe are that ultra light-beam, yah\nWe 'bout that money and cream, yah\nI fuck your bitch to my beats, yah\nI like the way that she screams\nLittle nigga doing bits, dropping tracks for the hell of it\nNever been indefinite, I'm the master of the evidence\nRun up on a nigga, I turn to John Wick, I'm a nemesis\nPull up on the trigger and do the venomous negative (Die)\nI'm so down and aggressive, I run around with the weapon\nI'm tripping out on the drugs, I'm 'bout to break me a record\nI'll knock your teeth like a dentist, I broke her heart, don't regret it\nI'm like Dennis the Menace, oh my-my-my flow is stupendous (Fuck)\n[Bridge]\n(Jamaican ad-libs)\nDie\n(Jamaican ad-libs)\nAyy, yuh, Scarlxrd, yeah, haha, where's the coffee?\nWe lit, die\n(Jamaican ad-libs), ready?\nAyy, ayy, hey, hey, die, yeah, Scarlxrd, blegh\n\n[Verse 2]\nKeep my fucking name out your mouth, you don't know me (Fuck)\nYou just hear the shit out my mouth, listen closely\nEverything I spit is hot shit and unholy\nPussy-niggas never seen a clip, they're so phoney\nI fucking hate this place\nI see hell inside your face\nThat shit fills me up with rage (Die)\nPassing points we shouldn't break\nScarlxrd's really 'bout to change (Die)\nFrom that Railcard to the Range (Fuck)\nOn some upgrade life exchange (Die)\nI break down and recreate\n\n[Outro]\nBreak\nThis could be interesting, watch me\nFuck, break\nUh, yeah, ayy, hey""}"
Ski Mask The Slump God,STOKELEY,Nuketown (feat. Juice WRLD),74lnM5V6ecvoTPV0fvptx9,0.808,0.617,10,-9.32,0.442,0.113,0.0,0.734,0.632,149.962,166400,4,Angry,"{'title': 'Ski Mask the Slump God – Nuketown Lyrics', 'lyrics': '[Intro: Ski Mask The Slump God]\nRound one, fight\nYeah, yeah\nThe Pharmacy\nUh-uh\n\n[Verse 1: Ski Mask The Slump God]\nLike a tongue, bitch, I\'m looking like a lick, uh-uh\nThink I\'m Thanos, rock diamond my fist, uh-uh\nEntertainment with your bitch at night like Nick\nDrake and Josh how we team your bitch, uh-uh\nMichael Jackson, one glove, I hit, uh-huh\nCrying in the club with my stick, uh-huh\nIcky Vicky spit, how I got slimes on deck\nMetal on me like they just flicked Bic, uh-huh\nTwo girls, two cups, know I had to level up\nAte a Mario mushroom quick, uh-huh\nKnow these niggas be chickens like a nugget\nThey be just actors, Denzel Washington, uh-huh\nI\'ma play the saddest song on the smallest violin (Haha)\nFor the niggas in my scrap bin, uh-huh\nMaybe we could get along, maybe we could be friends\nIn another fuckin\' life, my friend, uh-huh (Yeah)\n\n[Chorus: Ski Mask The Slump God]\nCutthroat, cutthroat, cutthroat\nThey be on my nuts though, nuts though, nuts though\n\'Cause I don\'t give a fuck, ho, fuck, ho, fuck, ho\nI might be around squirrels \'cause a nigga is a nut, ho\n[Verse 2: Ski Mask The Slump God]\nUm, this that\nYes I got the bacon saturated, fuckin\' pig fat\nI\'m not skinny dippin\', big drippin\', bitch, big facts (Gosh damn)\nUh, Chief Keef that pussy, bang bang\nPretty please don\'t act like me and you is the fucking same thing\nYes, nigga, I switch the flow to unorthodox, gang gang (Ayy, ayy ayy)\nThey tryna bite like a vampire fang (Gosh damn)\nDiamonds water, bendin\' like the nigga Aang\nIntelligence is only for the gentlemen\nSo tell the pussy niggas, ""Yes, Trix for kids"" (Uh-huh)\nThat\'s a fact like a Snapple cap tip (Straight up)\nLame niggas sayin\' that they fuckin\' demons\nNo wonder that they lost up in the sauce in this bitch\nI ain\'t never need a false deity\nGive me power or do a damn thing for me, bitch\nWhen I\'m acting like a monster like Stitch\nYou be acting like a bitch, so I call you sis (Ayy, ayy, ayy, ayy)\nSwitcharoo your bitch, uh-huh\nThis is what I call an assist, uh-huh\nTell \'em this ain\'t that, and that ain\'t this\nWith a flick of my wrist, uh-huh, yeah\n\n[Chorus: Ski Mask The Slump God & Juice WRLD]\nCutthroat, cutthroat, cutthroat\nThey be on my nuts though, nuts though, nuts though\n\'Cause I don\'t give a fuck, ho, fuck, ho, fuck, ho (I don\'t give a fuck, bitch)\nI might be around squirrels \'cause a nigga is a nut, ho (What? Yeah)\n[Verse 3: Juice WRLD]\nCutthroat, love it when they run, ho (What?)\nKnife on the AK, stab \'em with a gun, ho\nHoppin\' in that mosh pit, I was tryna rage shit\nIt\'s a different day, it\'s like niggas on the same shit, I hate it\nRich like a white bitch, I should go blonde, bitch\nI put my dick up in your mom, bitch\nYou ain\'t on shit dot-com, bitch\nDesert Eagle, take his head off, make it fly like a comet\nGlizzy crank your ass like Soulja Boy, screamin\', ""Yah, bitch""\nWanna fuck a nigga bitch, uh-huh (What else?)\nGrant a bullet like a wish, uh-huh (What else?)\nD-Rose when I drive through the paint\nWith the foul, I\'ma still get a swish, uh-huh (Uh)\nWhat the fuck bro?\nYou ain\'t tryna fuck, get the fuck out my spot, ho\n\'Fore your ass get kicked out like a thot, ho (Whoa)\n\n[Chorus: Ski Mask The Slump God]\nCutthroat, cutthroat, cutthroat\nThey be on my nuts though, nuts though, nuts though\n\'Cause I don\'t give a fuck, ho, fuck, ho, fuck, ho\nI might be around squirrels \'cause a nigga is a nut, ho\n\n[Outro: Juice WRLD]\nYeah, water\nUh, pipe me up, voot me up, fuck nigga\nUh, uh, evil twin, ayy ayy, uh\nAyy ayy, cutthroat'}"
XXXTENTACION,SKINS,One Minute (feat. Kanye West & Travis Barker),0T6RSXxFhW8dRTWHI604ld,0.568,0.636,11,-4.265,0.204,0.00671,0.0,0.105,0.879,113.497,197759,5,Angry,"{'title': 'XXXTENTACION – One Minute Lyrics', 'lyrics': ""[Verse: Kanye West]\nSo much hate at the top, it's a lonely place\nWhen you find out the opps ain't the only snakes\nAnd your spouse only know what you don't erase\nThe world only know you by your worst mistakes\nSo spaz on they ass, that's the only way\nSmash on the gas down Stony, ayy\nCrash and come back with a swollen face\nAnd when I'm on my way, X hold the gate\nTerrorize shit, we don't negotiate\nIf you bitch-made, we don't associate\nShow up at your birthday if you owe me cake\nWith a black mask, that's how we exfoliate\nSo pardon my way, my heart's in the way\nI follow my thoughts, ain't no logic in Ye\nSaid that's all I'ma say, if he caught him a case\nThen send him to jail, like a dog in a cage\nI ain't feeling the age, no rottin' away\nYou're dark as the days, you caught in the way\n'Cause coffins is laid under a tombstone\n'Cause even when you die, they still throwin' rocks at your graves\nSo follow the wave, can't swallow the hate\nMy mind trumps anything that a scholar could say\nDon't know how to behave, we rage out of the raves\nDislocate an arm, just pop it in place\n'Cause the damned, they ain't it, all the pain and anguish\nTurned me into a man, so I ain't complainin'\nNow these things is changin', no more lames is hanging\nNo more fame in famous, ain't no shame in shamin'\nShe wanna give you the cookie, you Famous Amos\nShe gave you the pussy, but you ain't pay for the anus\nNow your name is tainted, by the claims they paintin'\nThe defendant is guilty, no one blames the plaintiff\nGotta say it in Layman's terms, while you wait on arraignments\n'Cause if the jury say you did it, the payment is heinous\nGive me one minute, my lady just fainted\nMy babies is crying, you understand what I'm sayin'?\n\n[Chorus: XXXTENTACION]\nOne minute, one minute, gone\nOne minute, and the next one's mine\nOne minute, one minute, gone\nOne minute, and the next one's mine\nOne minute, one minute, gone\nOne minute, and the next one's mine\nOne minute, one minute, gone\nOne minute and the next one's... mine!\n\n[Bridge: XXXTENTACION]\nAhaha\nFaith, I want more\nFaith, I want more\nFaith, I want more\nFaith, I want more\nFaith, I want more\nFaith, I want more!\n\n[Chorus: XXXTENTACION]\nOne minute, one minute, gone\nOne minute, and the next one's mine\nOne minute, one minute, gone\nOne minute, and the next one's mine\nOne minute, one minute, gone\nOne minute, and then the next one's mine\nOne minute, one minute, gone\nOne minute and the next one's—""}"
XXXTENTACION,"XXXTENTACION Presents: Members Only, Vol. 3",What in XXXTarnation,79R3qLqdbwUSYWX4cEOpbJ,0.862,0.6,7,-5.522,0.151,0.16,0.0,0.102,0.433,119.072,164521,4,Angry,"{'title': 'XXXTENTACION – What in XXXTarnation Lyrics', 'lyrics': '[Intro: XXXTENTACION & Ski Mask the Slump God]\nHahaha, haha, ayy, ayy\nOur haters not gonna like us for this one (Yuh, yuh, yuh)\nThey really not gon\' like us for this one (Ayy)\nHey, tell all these industry niggas, ""Suck my dick""\nTwo times, (Water) three times, four times\nAnd if you listenin\' to this shit, and you don\'t like me (Wet, flex, huh-huh)\nEat my ass (Yuh)\n\n[Verse 1: XXXTENTACION & Ski Mask the Slump God]\nPosted with that pump (Ayy, ayy)\nRelay with that pump (Race, ra-ra-ra)\nHe stay with that pump (What he do?)\nYou fuck niggas punks (You fuck nigga)\nRevenge on my body, mhm\nShe want meet my shotty, mhm\nNot talking about my bitch\nI\'m talking big guns, yes big body, mhm\nMy dick not impressed\nMy dick anorexic (Huh)\nMy gun got dyslexia (Dagger)\nThat mean I shoot backwards, backwards\nWhat\'s up with these questions (What?)\nThese fuckboys detectives (Wet)\nFuck my codefendant (Mhm)\nIf he talk to the feds, Ash Ketchum, ayy (Pew)\nWash (Wash)\nOut your pussy, your shit stank, boy (Ewww, ayy)\nPause (Pause)\nLike I\'m Tosh 2.0, watch boy (Ewww, ayy)\nThot (Thot)\nSuck on my dick like a damn lollipop, boy (Suck on my dick like a, suck on my dick like a)\nStop (Stop)\nTalk about things that you know you are not, boy\n(Ayy ayy, ayy ayy, ayy ayy)\n(Let\'s get it straight, like)\n\n[Bridge: Ski Mask the Slump God & XXXTENTACION]\nDiamonds just might shine like Skittles, huh (Ayy ayy)\nDiamonds white like Malcolm in the Middle, huh (Ayy ayy, ayy ayy, ayy ayy)\nDiamonds just might shine like Skittles, huh (Diamonds just might shine like)\nDiamonds white like Malcolm in the (Ayy ayy, ayy ayy)\nDiamonds just might shine like Skittles (Get it)\nDiamonds white like Malcolm in the Middle (Get it), huh\nDiamonds just might shine like Skittles, huh\nDiamonds just might shine like (Ayy, ayy, ayy ayy, Step in)\n\n[Verse 2: Ski Mask the Slump God]\nMy dick unimpressed (Wet)\nYou take Xans that\'s pressed (Okay)\nMy shirt striped like Ness (Stripes)\nFlash them titties at me like the press, oh, baby (Designer)\nSpeaking like I\'m Hurricane Chris (Look at it)\nPull up on your mama I say ""A Bay Bay"" (A Bay Bay)\nLike I\'m YMBAPE (Like I\'m YM-)\nI\'m beating on my chest when I see the pussy if they ain\'t coming (I\'m beatin\' on it, beatin\' on it, beatin\' on it)\nBitch off the rip (Bitch off the)\nJust like a baby, she just gon\' take it from the tip (Just like a, just like a)\nI just ""Swiper, no swiping"" that pussy \'cause I dip (Hmm)\nWalked up in the division like ""are you tryna pull?"" (Huh)\nAnd there\'s no nigga that I fear (Huh)\nGot the horror of a spear (Huh)\nGot to be kidding me, made me giggle like tickle me\nYou said this nigga envy me\nBitch, you shaped like a centipede and my songs long as centuries\nBitch, I must have to pull the .45 on my hip (Pew, pew, pew)\nI just got her cum on my dick (I just got her cum on my)\nArthritis wrist on sick (Arthritis wrist on)\nCut my diamonds then get blisters (Ouch!)\nBlood diamond (Ouch!), ratchet ass bitch\nShe done sucked my dick and then you kissed her (Kissed her)\nYou just might just throw a bitch fit (Throw that! Throw that!)\nBender with me \'cause the metal on my hip (Throw that! Throw that!)\nFour-five bust like zit (Pew, pew)\n\n[Outro: Ski Mask the Slump God]\nFour-five bust like zit (Pow, yow)\nFour-five bust like zit, hm (Ow, pew)\nFour-five bust like zit (Ow, pow)\nFour-five bust like zit, bitch (Huh, yuh)\nFour-five bust like zit (Water)'}"
