artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Kina,Can We Kiss Forever?,Can We Kiss Forever?,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,4,-18.717,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,4,Sad,"{'title': 'Kina – Can We Kiss Forever? Lyrics', 'lyrics': ""[Verse 1]\nI tried to reach you, I can't hide\nHow strong's the feeling when we dive\nI crossed the ocean of my mind\nMy wounds are healing with the salt\nAll my senses intensified\nWhenever you and I, we dive\nI crossed the ocean of my mind\nBut in the end, I drown\nYou pushed me down, down\n(You pushed me down, down)\n(You pushed me down, down)\n\n[Instrumental]\n\n[Verse 2]\nAll the shame\nWhen you called my name\nI felt pain\nWhen you came\n\n[Instrumental]""}"
SYML,SYML,Where's My Love,2NeM9rfWo70KQej9GxeaoL,0.608,0.358,0,-10.018,0.0253,0.854,0.0186,0.113,0.365,103.94,202010,4,Sad,"{'title': ""SYML – Where's My Love Lyrics"", 'lyrics': ""[Verse 1]\nCold bones, yeah, that's my love\nShe hides away, like a ghost\n\n[Refrain]\nOoh, does she know that we bleed the same?\nOoh, don't wanna cry but I break that way\n\n[Verse 2]\nCold sheets, oh, where's my love?\nI am searching high, I'm searching low in the night\n\n[Refrain]\nOoh, does she know that we bleed the same?\nOoh, don't wanna cry but I break that way\n\n[Chorus]\nDid she run away? Did she run away? I don't know\nIf she ran away, if she ran away, come back home\nJust come home\n\n[Verse 3]\nI got a fear, oh, in my blood\nShe was carried up into the clouds high above\n\n[Refrain]\nOoh, If you bled, I bleed the same\nOoh, If you're scared, I'm on my way\n[Chorus]\nDid you run away? Did you run away? I don't need to know\nBut if you ran away, if you ran away, come back home\nJust come home""}"
luca.,someone who'll care,someone who'll care,3qpq58IwLwMtsZ667ch7BP,0.434,0.299,10,-12.924,0.0288,0.615,0.00121,0.0682,0.147,109.904,164500,4,Sad,"{'title': 'Suzanne Vega – Luka Lyrics', 'lyrics': ""[Verse 1]\nMy name is Luka\nI live on the second floor\nI live upstairs from you\nYes, I think you've seen me before\n\n[Chorus 1]\nIf you hear something late at night\nSome kind of trouble, some kind of fight\nJust don't ask me what it was\nJust don't ask me what it was\nJust don't ask me what it was\n\n[Verse 2]\nI think it's 'cause I'm clumsy\nI try not to talk too loud\nMaybe it's because I'm crazy\nI try not to act too proud\n\n[Chorus 2]\nThey only hit until you cry\nAnd after that, you don't ask why\nYou just don't argue anymore\nYou just don't argue anymore\nYou just don't argue anymore\n[Verse 3]\nYes, I think I'm okay\nWalked into the door again\nWell, if you ask, that's what I'll say\nAnd it's not your business anyway\n\n[Chorus 3]\nI guess I'd like to be alone\nWith nothing broken, nothing thrown\nJust don't ask me how I am\nJust don't ask me how I am\nJust don't ask me how I am\n\n[Verse 1]\nMy name is Luka\nI live on the second floor\nI live upstairs from you\nYes, I think you've seen me before\n\n[Chorus 1]\nIf you hear something late at night\nSome kind of trouble, some kind of fight\nJust don't ask me what it was\nJust don't ask me what it was\nJust don't ask me what it was\n[Chorus 2]\nThey only hit until you cry\nAnd after that you don't ask why\nYou just don't argue anymore\nYou just don't argue anymore\nYou just don't argue anymore""}"
Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",listen before i go,0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023,0.045,0.935,0.00384,0.388,0.082,79.764,242652,3,Sad,"{'title': 'Billie Eilish – \u200blisten before i go Lyrics', 'lyrics': ""[Verse 1]\nTake me to the rooftop\nI wanna see the world when I stop breathing\nTurnin' blue\nTell me love is endless, don't be so pretentious\nLeave me like you do (Like you do)\n\n[Pre-Chorus]\nIf you need me, wanna see me\nBetter hurry 'cause I'm leavin' soon\n\n[Chorus]\nSorry can't save me now\nSorry I don't know how\nSorry there's no way out (Sorry)\nBut down\nHmm, down\n\n[Verse 2]\nTaste me, the salty tears on my cheek\nThat's what a year-long headache does to you\nI'm not okay, I feel so scattered\nDon't say I'm all that matters\nLeave me, déjà vu (Hmm)\n\n[Pre-Chorus]\nIf you need me, wanna see me\nYou better hurry, I'm leavin' soon\n[Chorus]\nSorry can't save me now (Sorry)\nSorry I don't know how (Sorry)\nSorry there's no way out (Sorry)\nBut down\nHmm, down\n\n[Outro]\nCall my friends and tell them that I love them\nAnd I'll miss them\nBut I'm not sorry\nCall my friends and tell them that I love them\nAnd I'll miss them\nSorry""}"
Kodaline,In A Perfect World (Expanded Edition),All I Want,0NlGoUyOJSuSHmngoibVAs,0.188,0.411,0,-9.733,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3,Sad,"{'title': 'Kodaline – All I Want Lyrics', 'lyrics': ""[Verse 1]\nAll I want is nothing more\nTo hear you knocking at my door\n'Cause if I could see your face once more\nI could die a happy man, I'm sure\nWhen you said your last goodbye\nI died a little bit inside\nI lay in tears in bed all night\nAlone without you by my side\n\n[Chorus]\nBut if you loved me, why'd you leave me?\nTake my body, take my body\nAll I want is, and all I need is\nTo find somebody, I'll find somebody\nLike you, oh, oh, oh\nLike you, like you\n\n[Verse 2]\nSo you brought out the best in me\nA part of me I'd never seen\nYou took my soul and wiped it clean\nOur love was made for movie screens\n\n[Chorus]\nBut if you loved me, why'd you leave me?\nTake my body, take my body\nAll I want is, and all I need is\nTo find somebody, I'll find somebody\nOh, oh, oh, oh\nOh, oh, oh, oh\nOh, oh, oh, oh, oh, oh\n[Chorus]\nIf you loved me, why'd you leave me?\nTake my body, take my body\nAll I want is, and all I need is\nTo find somebody, I'll find somebody\nLike you""}"
Valera,WANT U BAD,WANT U BAD,1w9yRUuQjZSG5rONZjJE6z,0.702,0.425,5,-12.442,0.09,0.266,0.243,0.135,0.376,135.001,133370,4,Sad,"{'title': 'Rubberbandits – Double Dropping Yokes with Eamon ', 'lyrics': 'I been a good boy, I said my prayers\nI brushed my teeth and I went upstairs\nI asked ""Lord God won\'t you bless my soul\nI want hole, foal, rock and roll\nWhen I grow up I wanna be\nThe baddest motherfucker what you ever done seen""\nBut Christ looked down, he said\n""My son, what you ask of me cannot be done\nThe position you require, it has been filled\nBy a bad motherfucker with a bag of pills\nA three-piece suit, snakeskin boots\nA rhinestone smile and an attitude\nHe\'ll rob you poor, he\'ll fuck your buerre\nHis name is written all across the toilet door\nHe\'ll get the holy ghost, he\'ll spread it on toast\nIt\'s fuckin\' Eamon de Valera and he\'s double-dropping yokes\n\nWe\'re double-dropping yokes, we\'re double-dropping yokes\nWe\'re fuckin\' double-dropping yokes with Eamon de Valera'}"
Kina,Baby You're Worth It,Baby You're Worth It,6vJ6FR4WtlKSxe8lmh3F1C,0.695,0.253,2,-15.884,0.0461,0.685,0.14,0.105,0.264,120.033,130926,4,Sad,"{'title': ""Kina – \u200bbaby you're worth it Lyrics"", 'lyrics': ""I'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right\n\nI'm not so perfect\nBaby yeah, you worth it\nCome right here\nCome right""}"
Anson Seabra,Songs I Wrote in My Bedroom,Broken,2AHKsVXN6BjBO8SEVX6cBC,0.481,0.0759,6,-14.2,0.0601,0.956,0.0,0.154,0.234,98.979,305676,4,Sad,"{'title': 'Anson Seabra – Broken Lyrics', 'lyrics': ""[Verse 1]\nIf you see the boy I used to be\nCould you tell him that I'd like to find him?\nAnd if you see the shell that's left of me\nCould you spare him a little kindness?\n\n[Pre-Chorus]\n'Cause I've been high and I've been low\nI've spent a thousand nights alone, tryna hold on tight\nFeelings come but they won't go\nPlease, won't someone take me home before I lose my mind?\n\n[Chorus]\nAm I broken? Am I flawed?\nDo I deserve a shred of worth or am I just another fake, fucked up lost cause?\nAnd am I human? Or am I something else?\n'Cause I'm so scared and there's no one there\nTo save me from the nightmare that I call myself\n\n[Verse 2]\nI've tried everything and anything\nBut nothing seems to work quite like it should\nBetween the madness and the apathy\nSeems there's nothing left inside of me that's good\n\n[Pre-Chorus]\n'Cause I've been high and I've been low\nI've spent a thousand nights alone, tryna hold on tight\nAnd feelings come but they won't go\nPlease, won't someone take me home before I lose my mind?\n[Chorus]\nAm I broken? Am I flawed?\nDo I deserve a shred of worth or am I just another fake, fucked up lost cause?\nAnd am I human? Or am I something else?\n'Cause I'm so scared and there's no one there\nTo save me from the nightmare that I call myself\n\n[Chorus]\nAm I broken? Am I flawed?\nDo I deserve a shred of worth or am I just another fake, fucked up lost cause?\nAnd am I human? Or am I something else?\n'Cause I'm so scared and there's no one there\nTo save me from the nightmare that I call myself""}"
ORYL,Better Now,Better Now,5OV8NQLC9eWzMN3jeKs3MJ,0.428,0.418,9,-10.602,0.0449,0.814,0.0354,0.124,0.177,139.307,130646,3,Sad,"{'title': 'Post Malone – Better Now Lyrics', 'lyrics': ""[Chorus]\nYou prolly think that you are better now, better now\nYou only say that 'cause I'm not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nYou know I say that I am better now, better now\nI only say that 'cause you're not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nOh-oh\n\n[Verse 1]\nI did not believe that it would end, no\nEverything came second to the Benzo\nYou're not even speakin' to my friends, no\nYou knew all my uncles and my aunts though\nTwenty candles, blow 'em out and open your eyes\nWe were lookin' forward to the rest of our lives\nUsed to keep my picture posted by your bedside\nNow it's in your dresser with the socks you don't like\nAnd I'm rollin', rollin', rollin', rollin'\nWith my brothers like it's Jonas, Jonas\nDrinkin' Henny and I'm tryna forget\nBut I can't get this shit outta my head\n\n[Chorus]\nYou prolly think that you are better now, better now\nYou only say that 'cause I'm not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nYou know I say that I am better now, better now\nI only say that 'cause you're not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nOh-oh\n\n[Verse 2]\nI seen you with your other dude\nHe seemed like he was pretty cool\nI was so broken over you\nLife, it goes on, what can you do?\nI just wonder what it's gonna take (What's it gonna take?)\nAnother foreign or a bigger chain (Bigger chain)\nBecause no matter how my life has changed\nI keep on looking back on better days\n\n[Chorus]\nYou prolly think that you are better now, better now\nYou only say that 'cause I'm not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nYou know I say that I am better now, better now\nI only say that 'cause you're not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nOh-oh\n\n[Bridge]\nI promise\nI swear to you, I'll be okay\nYou're only the love of my life (Love of my life)\n\n[Chorus]\nYou prolly think that you are better now, better now\nYou only say that 'cause I'm not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nYou know I say that I am better now, better now\nI only say that 'cause you're not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nOh-oh""}"
yaeow,Worn Out Heart,I Need U,6tmZRSTEAW90RI8nXsly1f,0.402,0.405,9,-12.486,0.0713,0.513,0.0167,0.155,0.072,84.873,142588,4,Sad,"{'title': '\u200byaeow – I Need U Lyrics', 'lyrics': ""[Verse 1]\nI'm the boy in the movie scene\nWho just wants to leave\nAnd never come back\nAnd you're\u2005the\u2005perfect company\nYou got\u2005dreams like me\nPlease can you take\u2005me away?\n\n[Chorus]\nSo let me ri-, ri-, ri-, ri-, ride away\u205fwith\u205fyou\nInto\u205fthe dark, into\u205fmy heart, I'll\u205ffollow you\nLet me ri-, ri-, ri-, ri-, ride away with you\n'Cause all of my scars are broken inside and I need you\n\n[Post-Chorus]\nI need you, need you, need you\nI need you, need you, need you\n\n[Verse 2]\nI see myself in you, the same shape of blue\nBut I'm not as strong\nYeah, I see the pain you carry\nAnd I wanna be there for you, oh\n\n[Chorus]\nSo let me ri-, ri-, ri-, ri-, ride away with you\nInto the dark, into my heart, I'll follow you\nLet me ri-, ri-, ri-, ri-, ride away with you\n'Cause all of my scars are broken inside and I need you\n[Post-Chorus]\nI need you, need you, need you\nI need you, need you, need you\n\n[Outro]\nSo let me ri-, ri-, ri-, ri-, ride away with you\nInto the dark, into my heart, I'll follow you\nLet me ri-, ri-, ri-, ri-, ride away with you\n'Cause all of my scars are broken inside and I need you""}"
