artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Naughty Boy,La La La,La La La,52gvlDnre9craz9dKGObp8,0.754,0.677,6,-4.399,0.0316,0.112,0.0,0.111,0.254,124.988,220779,4,Energy,"{'title': 'Naughty Boy – La La La Lyrics', 'lyrics': ""[Refrain]\nNa-na, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\n(Tu meri mauja hain)\n\n[Verse 1]\nHush, don't speak\nWhen you spit your venom, keep it shut\nI hate it when you hiss and preach\nAbout your new messiah, 'cause your theories catch fire\n\n[Pre-Chorus]\nI can't find your silver lining\nI don't mean to judge\nBut when you read your speech, it's tiring\nEnough is enough\n\n[Chorus]\nI'm covering my ears like a kid\nWhen your words mean nothing, I go la la la\nI'm turning up the volume when you speak\n'Cause if my heart can't stop it, I'll find a way to block it, I go\n\n[Refrain]\nLa-la, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\n(I found a way to block it, I go)\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\n[Verse 2]\nIf our love is running out of time\nI won't count the hours, rather be a coward\nWhen our words collide\nI'm gonna drown you out before I lose my mind\n\n[Pre-Chorus]\nI can't find your silver lining\nI don't mean to judge\nBut when you read your speech, it's tiring\nEnough is enough\n\n[Chorus]\nI'm covering my ears like a kid\nWhen your words mean nothing, I go la la la\nI'm turning up the volume when you speak\n'Cause if my heart can't stop it, I'll find a way to block it, I go\n\n[Refrain]\nLa-la, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\n(I found a way to block it, I go)\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\n(Tu meri mauja hain)\n(I found a way to block it, oh)\nLa-la, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\n(I found a way to block it, I go)\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la\n(Tu meri mauja hain)\n[Chorus]\nI'm covering my ears like a kid\nWhen your words mean nothing, I go la la la\nI'm turning up the volume when you speak\n'Cause if my heart can't stop it, I'll find a way to block it, I go\nI'm covering my ears like a kid\nWhen your words mean nothing, I go la la la\nI'm turning up the volume when you speak\n'Cause if my heart can't stop it, I'll find a way to block it, I go\n\n[Refrain]\nNa-na, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\nLa-la-na-na, la-la-la-la-la, na-na-na-na-na\nLa-la-la-na, la-la-la-la-la\n(Tu meri mauja hain)""}"
Avicii,Wake Me Up,Wake Me Up,294vBlXfZYspeI29SXZaON,0.512,0.803,2,-5.135,0.0531,0.00362,0.000583,0.116,0.591,124.162,249693,4,Energy,"{'title': 'Avicii – Wake Me Up Lyrics', 'lyrics': ""[Verse 1]\nFeeling my way through the darkness\nGuided by a beating heart\nI can't tell where the journey will end\nBut I know where to start\nThey tell me I'm too young to understand\nThey say I'm caught up in a dream\nWell life will pass me by if I don't open up my eyes\nWell that's fine by me\n\n[Chorus]\nSo wake me up when it's all over\nWhen I'm wiser and I'm older\nAll this time I was finding myself\nAnd I didn't know\ufeff I was lost\nSo wake me up when it's all over\nWhen I'm wiser and I'm older\nAll this time I was finding myself\nAnd I didn't know \ufeffI was lost\n\n[Instrumental Break]\n\n[Verse 2]\nI tried carrying the weight of the world\nBut I only have two hands\nI hope I get the chance to travel the world\nBut I don't have any plans\nWish that I could stay forever this young\nNot afraid to close my eyes\nLife's a game\ufeff made for everyone\nAnd love is the prize\n\n[Chorus]\nSo wake me up when it's all over\nWhen I'm wiser and I'm older\nAll this time I was finding myself\nAnd I didn't know\ufeff I was lost\nSo wake me up when it's all over\nWhen I'm wiser and I'm older\nAll this time I was finding myself\nAnd I didn't know I was lost\n\n[Outro]\nI didn't know I was lost\nI didn't know I was lost\nI didn't know I was lost\nI didn't know, I didn't know, I didn't know""}"
AWOLNATION,Megalithic Symphony (Deluxe Edition),Sail,0G8SywgMLkEAtJwzUTxGXH,0.825,0.435,1,-9.582,0.0568,0.452,0.609,0.0953,0.243,119.038,259102,4,Energy,"{'title': 'AWOLNATION – Sail Lyrics', 'lyrics': ""[Intro]\nSail!\n\n[Verse 1]\nThis is how I show my love\nI made it in my mind because\nI blame it on my ADD, baby\nThis is how an angel dies\nI blame it on my own sick pride\nBlame it on my ADD, baby\n\n[Chorus]\nSail!\nSail!\nSail!\nSail!\nSail!\n\n[Verse 2]\nMaybe I should cry for help\nMaybe I should kill myself\nBlame it on my ADD, baby\nMaybe I'm a different breed\nMaybe I'm not listening\nSo blame it on my ADD, baby\n\n[Chorus]\nSail!\nSail!\nSail!\nSail!\nSail!\n\n[Bridge]\nLa la la la la la, oh!\nLa la la la la la, oh!\n\n[Chorus]\nSail!\nSail!\nSail!\nSail!\nSail!\n\n[Outro]\nSail with me into the dark\nSail!\nSail with me into the dark\nSail!\nSail with me into the dark\nSail!\nSail with me, sail with me\nSail!""}"
The Script,#3 Deluxe Version,Hall of Fame (feat. will.i.am),7wMq5n8mYSKlQIGECKUgTX,0.421,0.873,10,-4.343,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,4,Energy,"{'title': '\u200bwill.i.am – Hall of Fame Lyrics', 'lyrics': ""[will.i.am:]\nYeah, you could be the greatest\nYou can be the best\nYou can be the King Kong banging on your chest\n\nYou could beat the world\nYou could beat the war\nYou could talk to God go banging on his door\n\n[The Script:]\nYou can throw your hands up\nYou can beat the clock\nYou can move a mountain\nYou can break rocks\n\n[will.i.am:]\nYou can be a master\nDon't wait for luck\nDedicate yourself and you gon' find yourself\n\n[The Script:]\nStanding in the hall of fame (yeah)\nAnd the world's gonna know your name (yeah)\n'Cause you burn with the brightest flame (yeah)\nAnd the world's gonna know your name (yeah)\nAnd you'll be on the walls of the hall of fame\n\n[will.i.am:]\nYou can go the distance\nYou can run the mile\nYou can walk straight through hell with a smile\n\nYou can be a hero\nYou can get the gold\nBreaking all the records they thought never could be broke\n\n[The Script:]\nDo it for your people\nDo it for your pride\nHow are you ever gonna know if you never even try?\n\n[The Script & will.i.am:]\nDo it for your country\nDo it for your name\n'Cause there's gon' be a day when you're...\n\n[The Script:]\nStanding in the hall of fame (yeah)\nAnd the world's gonna know your name (yeah)\n'Cause you burn with the brightest flame (yeah)\nAnd the world's gonna know your name (yeah)\nAnd you'll be on the walls of the hall of fame\n\n[The Script & will.i.am:]\nBe a champion\nBe a champion\nBe a champion\nBe a champion (walls of the hall of fame)\n\nBe students\nBe teachers\nBe politicians\nBe preachers\n\nBe believers\nBe leaders\nBe astronauts\nBe champions\nBe truth seekers\n\nBe students\nBe teachers\nBe politicians\nBe preachers\n\nBe believers\nBe leaders\nBe astronauts\nBe champions\n\n[The Script:]\nStanding in the hall of fame (yeah)\nAnd the world's gonna know your name (yeah)\n'Cause you burn with the brightest flame (yeah)\nAnd the world's gonna know your name (yeah)\nAnd you'll be on the walls of the hall of fame\n\n[will.i.am:]\nYou could be the greatest\nYou can be the best\nYou can be the King Kong banging on your chest\n\nYou could beat the world\nYou could beat the war\nYou could talk to God go banging on his door\n\n[The Script:]\nYou can throw your hands up\nYou can beat the clock\nYou can move a mountain\nYou can break rocks\n\n[will.i.am:]\nYou can be a master\nDon't wait for luck\nDedicate yourself and you gon' find yourself\n\n[The Script:]\nStanding in the hall of fame""}"
Eminem,Not Afraid,Not Afraid,1UHBcngfWo8hi3m003wZtX,0.855,0.951,8,-1.227,0.245,0.531,0.0,0.166,0.715,114.629,250653,5,Energy,"{'title': 'Eminem – Not Afraid Lyrics', 'lyrics': '[Chorus/Collision]\nI\'m not afraid (I\'m not afraid)\nYeah\nTo take a stand (To take a stand)\nIt\'s been a ride\nEverybody (Everybody)\nI guess I had to\nCome take my hand (Come take my hand)\nGo to that place to get to this one\nWe\'ll walk this road together, through the storm\nNow some of you\nWhatever weather, cold or warm\nMight still be in that place\nJust lettin\' you know that you\'re not alone\nIf you\'re tryna get out\nHolla if you feel like you\'ve been down the same road\nJust follow me, I\'ll get you there\n\n[Verse 1]\nYou can try and\nRead my lyrics off of this paper before I lay \'em\nBut you won\'t take the sting out these words before I say \'em\n\'Cause ain\'t no way I\'ma let you stop me from causin\' mayhem\nWhen I say I\'ma do somethin\', I do it, I don\'t give a damn what you think\nI\'m doin\' this for me, so fuck the world, feed it beans\nIt\'s gassed up if it thinks it\'s stoppin\' me\nI\'ma be what I set out to be, without a doubt, undoubtably\nAnd all those who look down on me, I\'m tearin\' down your balcony\nNo ifs, ands or buts, don\'t try to ask him why or how can he\nFrom Infinite down to the last Relapse album he\'s still shittin\'\nWhether he\'s on salary, paid hourly\nUntil he bows out or he shits his bowels out of him\nWhichever comes first, for better or worse, he\'s married to the game\nLike a ""fuck you"" for Christmas, his gift is a curse\nForget the Earth, he\'s got the urge to pull his dick from the dirt\nAnd fuck the whole universe\n[Chorus]\nI\'m not afraid (I\'m not afraid)\nTo take a stand (To take a stand)\nEverybody (Everybody)\nCome take my hand (Come take my hand)\nWe\'ll walk this road together, through the storm\nWhatever weather, cold or warm\nJust lettin\' you know that you\'re not alone\nHolla if you feel like you\'ve been down the same road\n\n[Verse 2]\nOkay, quit playin\' with the scissors and shit, and cut the crap\nI shouldn\'t have to rhyme these words in a rhythm for you to know it\'s a wrap (Rap)\nYou said you was king, you lied through your teeth\nFor that, fuck your feelings\nInstead of gettin\' crowned, you\'re gettin\' capped\nAnd to the fans, I\'ll never let you down again, I\'m back\nI promise to never go back on that promise\nIn fact, let\'s be honest, that last Relapse CD was ""ehh""\nPerhaps I ran them accents into the ground\nRelax, I ain\'t goin\' back to that now\nAll I\'m tryna say is get back, click-clack-blaow\n\'Cause I ain\'t playin\' around\nThere\'s a game called circle and I don\'t know how\nI\'m way too up to back down\nBut I think I\'m still tryna figure this crap out\nThought I had it mapped out, but I guess I didn\'t\nThis fuckin\' black cloud still follows me around\nBut it\'s time to exorcise these demons\nThese ma\'fuckers are doin\' jumpin\' jacks now\n[Chorus]\nI\'m not afraid (I\'m not afraid)\nTo take a stand (To take a stand)\nEverybody (Everybody)\nCome take my hand (Come take my hand)\nWe\'ll walk this road together, through the storm\nWhatever weather, cold or warm\nJust lettin\' you know that you\'re not alone\nHolla if you feel like you\'ve been down the same road\n\n[Bridge]\nAnd I just can\'t keep livin\' this way\nSo startin\' today\nI\'m breakin\' out of this cage\nI\'m standin\' up, I\'ma face my demons\nI\'m mannin\' up, I\'ma hold my ground\nI\'ve had enough, now I\'m so fed up\nTime to put my life back together right now\n\n[Verse 3]\nIt was my decision to get clean, I did it for me\nAdmittedly I probably did it subliminally for you\nSo I could come back a brand-new me\nYou helped see me through\nAnd don\'t even realize what you did, \'cause believe me you\nI\'ve been through the wringer\nBut they can do little to the middle finger\nI think I got a tear in my eye, I feel like the king of\nMy world, haters can make like bees with no stingers\nAnd drop dead: no more beef lingers\nNo more drama from now on, I promise\nTo focus solely on handlin\' my responsibilities as a father\nSo I solemnly swear to always treat this roof like my daughters\nAnd raise it, you couldn\'t lift a single shingle on it\n\'Cause the way I feel, I\'m strong enough to go to the club\nOr the corner pub and lift the whole liquor counter up\n\'Cause I\'m raisin\' the bar\nI\'d shoot for the moon, but I\'m too busy gazin\' at stars\nI feel amazin\', and I\'m—\n[Chorus]\nI\'m not afraid (I\'m not afraid)\nTo take a stand (To take a stand)\nEverybody (Everybody)\nCome take my hand (Come take my hand)\nWe\'ll walk this road together, through the storm\nWhatever weather, cold or warm\nJust lettin\' you know that you\'re not alone\nHolla if you feel like you\'ve been down the same road'}"
JAY-Z,The Blueprint 3,Empire State Of Mind [Jay-Z + Alicia Keys],69yVxyuRahEzs2taFMVVoO,0.495,0.933,11,-3.977,0.395,0.0294,0.0,0.503,0.815,173.414,277400,4,Energy,"{'title': 'JAY-Z – Empire State of Mind Lyrics', 'lyrics': '[Intro: JAY-Z]\nYeah\n\n[Verse 1: Jay-Z]\nYeah, I\'m out that Brooklyn, now I\'m down in Tribeca\nRight next to De Niro, but I\'ll be hood forever\nI\'m the new Sinatra, and since I made it here\nI can make it anywhere, yeah, they love me everywhere\nI used to cop in Harlem – hola, my Dominicanos (Dimelo!)\nRight there up on Broadway, brought me back to that McDonald\'s\nTook it to my stash spot, 560 State Street\nCatch me in the kitchen, like a Simmons whippin\' pastry\nCruisin\' down 8th Street, off-white Lexus\nDrivin\' so slow, but BK is from Texas\nMe? I\'m out that Bed-Stuy, home of that boy Biggie\nNow I live on Billboard and I brought my boys with me\nSay what up to Ty Ty, still sippin\' Mai Tais\nSittin\' courtside, Knicks and Nets give me high fives\nNigga, I be spiked out, I could trip a referee\nTell by my attitude that I\'m most definitely from\n\n[Chorus: Alicia Keys & Jay-Z]\nIn New York (Ayy, aha) (Uh, yeah)\nConcrete jungle (Yeah) where dreams are made of\nThere\'s nothin\' you can\'t do (Yeah) (Okay)\nNow you\'re in New York (Aha, aha, aha) (Uh, yeah)\nThese streets will make you feel brand-new (New)\nBig lights will inspire you (Come on) (Okay)\nLet\'s hear it for New York (You welcome, OG) (Uh)\nNew York (Yeah), New York (Uh) (I made you hot, nigga)\n\n[Verse 2: Jay-Z]\nCatch me at the X with OG at a Yankee game\nShit, I made the Yankee hat more famous than a Yankee can\nYou should know I bleed blue, but I ain\'t a Crip though\nBut I got a gang of niggas walkin\' with my clique though\nWelcome to the meltin\' pot, corners where we sellin\' rock\nAfrika Bambaataa shit, home of the hip-hop\nYellow cab, gypsy cab, dollar cab, holla back\nFor foreigners, it ain\'t fair, they act like they forgot how to add\nEight million stories out there in the naked\nCity, it\'s a pity half of y\'all won\'t make it\nMe? I gotta plug Special Ed, ""I Got It Made""\nIf Jeezy\'s payin\' LeBron, I\'m payin\' Dwyane Wade\nThree dice cee-lo, three-card Marley\nLabor Day Parade—rest in peace, Bob Marley\nStatue of Liberty, long live the World Trade\nLong live the king, yo—I\'m from the Empire State, that\'s\n\n[Chorus: Alicia Keys & Jay-Z]\nIn New York (Ayy) (Uh, yeah)\nConcrete jungle where dreams are made of\nThere\'s nothin\' you can\'t do (That boy good) (Okay)\nNow you\'re in New York (Welcome to the bright lights, baby) (Uh, yeah)\nThese streets will make you feel brand-new\nBig lights will inspire you (Okay)\nLet\'s hear it for New York (Uh)\nNew York (Yeah), New York (Uh)\n\n[Verse 3: Jay-Z]\nLights is blinding, girls need blinders\nSo they can step out of bounds quick, the side lines is\nLined with casualties who sip the life casually\nThen gradually become worse – don\'t bite the apple, Eve!\nCaught up in the in-crowd, now you\'re in-style\nInto the winter gets cold, en vogue with your skin out\nCity of sin is a pity on a whim\nGood girls gone bad, the city\'s filled with them\nMami, took a bus trip, now she got her bust out\nEverybody ride her, just like a bus route\n""Hail Mary"" to the city, you\'re a virgin\nAnd Jesus can\'t save you, life starts when the church end\nCame here for school, graduated to the high life\nBall players, rap stars, addicted to the limelight\nMDMA got you feelin\' like a champion\nThe city never sleeps, better slip you a Ambien\n\n[Chorus: Alicia Keys & Jay-Z]\nIn New York (Ayy, ow) (Uh, yeah)\nConcrete jungle where dreams are made of\nThere\'s nothin\' you can\'t do (Okay)\nNow you\'re in New York (Uh, yeah)\nThese streets will make you feel brand-new\nBig lights will inspire you (Okay)\nLet\'s hear it for New York (Uh)\nNew York (Yeah), New York (Uh)\n\n[Bridge: Alicia Keys]\nOne hand in the air for the big city (Oh)\nStreet lights, big dreams, all lookin\' pretty (Oh)\nNo place in the world that could compare (Nah)\nPut your lighters in the air, everybody say\n""Yeah, yeah"" (Come on, come on)\n""Yeah, yeah"" (Come on)\n\n[Chorus: Alicia Keys]\nIn New York (Uh, yeah)\nConcrete jungle where dreams are made of\nThere\'s nothin\' you can\'t do (Okay)\nNow you\'re in New York (Uh, yeah)\nThese streets will make you feel brand-new\nBig lights will inspire you (Okay)\nLet\'s hear it for New York (Uh)\nNew York (Yeah), New York (Uh)'}"
fun.,Some Nights,Some Nights,6t6oULCRS6hnI7rm0h5gwl,0.672,0.738,0,-7.045,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4,Energy,"{'title': '\u200bfun. – Some Nights Lyrics', 'lyrics': '[Chorus]\nSome nights, I stay up cashing in my bad luck\nSome nights, I call it a draw\nSome nights, I wish that my lips could build a castle\nSome nights, I wish they\'d just fall off\nBut I still wake up, I still see your ghost\nOh, Lord, I\'m still not sure what I stand for, oh\n(Oh-ooh-whoa) What do I stand for?\n(Oh-ooh-whoa) What do I stand for?\nMost nights, I don\'t know anymore\n\n[Refrain]\nOh-whoa, oh-ooh-whoa-oh\nOh-ooh-whoa-oh, oh-oh\nOh-whoa, oh-ooh-whoa-oh\nOh-ooh-whoa-oh, oh-oh\n\n[Verse 1]\nThis is it, boys, this is war\n(Oh-whoa, oh-ooh-whoa-oh)\nWhat are we waiting for?\n(Oh-ooh-whoa-oh, oh-oh)\nWhy don\'t we break the rules already?\nI was never one to believe the hype\n(Oh-whoa, oh-ooh-whoa-oh)\nSave that for the black and white\n(Oh-ooh-whoa-oh, oh-oh)\nTry twice as hard and I\'m half as liked\nBut here they come again to jack my style\n\n[Bridge]\nAnd that\'s alright (That\'s Alright)\nI found a martyr in my bed tonight\nShe stops my bones from wondering\nJust who I, who, I, who I am\nOh, who am I? Mmm, mmm\n\n[Chorus]\nWell, some nights, I wish that this all would end\n\'Cause I could use some friends for a change\nAnd some nights, I\'m scared you\'ll forget me again\nSome nights, I always win (I always win)\nBut I still wake up, I still see your ghost\nOh Lord, I\'m still not sure what I stand for, oh\n(Oh-ooh-whoa-oh) What do I stand for?\n(Oh-ooh-whoa-oh) What do I stand for?\nMost nights, I don\'t know\n\n[Bridge]\n(Oh, come on) So this is it?\nI sold my soul for this?\nWashed my hands of that for this?\nI miss my mom and dad for this?\n(Oh, come on) No, when I see stars, when I s-\nWhen I see stars, that\'s all they are\nWhen I hear songs, they sound like a swan\nSo come on, oh come on, oh come on\nOh come on\n\n[Verse 2]\nWell, that is it, guys, that is all\n(Oh-whoa, oh-ooh-whoa-oh)\nFive minutes in, and I\'m bored again\n(Oh-ooh-whoa-oh, oh-oh)\nTen years of this, I\'m not sure if anybody understands\nThis one is not for the folks at home\n(Oh-whoa, oh-ooh-whoa-oh)\nSorry to leave, Mom, I had to go\n(Oh-ooh-whoa-oh, oh-oh)\nWho the fuck wants to die alone\nAll dried up in the desert sun?\n\n[Bridge]\nMy heart is breaking for my sister\nAnd the con that she called ""love""\nAnd then I look into my nephew\'s eyes\nMan, you wouldn\'t believe\nThe most amazing things\nThat can come from\nSome terrible nights\n\n[Refrain]\nOh-whoa, oh-ooh-whoa-oh\nOh-ooh-whoa-oh, oh-oh\nOh-whoa, oh-ooh-whoa-oh\nOh-ooh-whoa-oh, oh-oh\n\n[Outro]\nThe other night, you wouldn\'t believe\nThe dream I just had about you and me\nI called you up, but we both agreed\nIt\'s for the best you didn\'t listen\nIt\'s for the best we get our distance, oh\nFor the best you didn\'t listen\nIt\'s for the best we get our distance, oh'}"
fun.,We Are Young (feat. Janelle Monáe),We Are Young (feat. Janelle Monáe),3ehrxAhYms24KLPG8FZe0W,0.378,0.638,10,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4,Energy,"{'title': '\u200bfun. – We Are Young Lyrics', 'lyrics': ""[Verse 1: Nate Ruess]\nGive me a second I, I need to get my story straight\nMy friends are in the bathroom\nGetting higher than the Empire State\nMy lover, she's waiting for me just across the bar\nMy seat's been taken by some sunglasses asking 'bout a scar\nAnd I know I gave it to you months ago\nI know you're trying to forget it\nBut between the drinks and subtle things\nThe holes in my apologies\nYou know, I'm trying hard to take it back\nSo if by the time the bar closes\nAnd you feel like falling down\nI'll carry you home\n\n[Chorus: Nate Ruess]\nTonight\nWe are young\nSo let's set the world on fire\nWe can burn brighter\nThan the sun\nTonight\nWe are young\nSo let's set the world on fire\nWe can burn brighter\nThan the sun\n[Verse 2: Nate Ruess]\nNow I know that I'm not\nAll that you got\nI guess that I, I just thought\nMaybe we could find new ways to fall apart\nBut our friends are back\nSo let's raise the glass\n'Cause I found someone to carry me home\n\n[Chorus: Nate Ruess]\nTonight\nWe are young\nSo let's set the world on fire\nWe can burn brighter\nThan the sun\nTonight\nWe are young\nSo let's set the world on fire\nWe can burn brighter\nThan the sun\n\n[Interlude: Janelle Monáe]\nCarry me home tonight\nJust carry me home tonight\nCarry me home tonight\nJust carry me home tonight\n[Bridge: Nate Ruess]\nThe moon is on my side\nI have no reason to run\nSo will someone come and carry me home tonight?\nThe angels never arrived\nBut I can hear the choir\nSo will someone come and carry me home?\n\n[Chorus: Nate Ruess]\nTonight\nWe are young\nSo let's set the world on fire\nWe can burn brighter\nThan the sun\nTonight\nWe are young\nSo let's set the world on fire\nWe can burn brighter\nThan the sun\n\n[Outro: Nate Ruess]\nSo if by the time the bar closes\nAnd you feel like falling down\nI'll carry you home tonight""}"
Train,"Hey, Soul Sister","Hey, Soul Sister",0KpfYajJVVGgQ32Dby7e9i,0.675,0.885,1,-4.432,0.0436,0.217,0.0,0.086,0.768,97.03,216667,4,Energy,"{'title': 'Train – Hey, Soul Sister Lyrics', 'lyrics': ""[Intro]\nHeyy\nHe-e-e-e-ey\nHe-e-e-e-ey\n\n[Verse 1]\nYour lipstick stains\nOn the front lobe of my left-side brains\nI knew I wouldn't forget you\nAnd so I went and let you blow my mind\nYour sweet moonbeam\nThe smell of you in every single dream I dream\nI knew when we collided\nYou're the one I have decided who's one of my kind\n\n[Chorus]\nHey, soul sister\nAin't that Mr. Mister on the radio, stereo?\nThe way you move ain't fair, you know\nHey, soul sister\nI don't want to miss a single thing you do\nTonight\n\n[Interlude]\nHeyy\nHe-e-e-e-ey\nHe-e-e-e-ey\n\n[Verse 2]\nJust in time\nI'm so glad you have a one-track mind like me\nYou gave my life direction\nA game show love connection we can't deny\nI'm so obsessed\nMy heart is bound to beat right out my untrimmed chest\nI believe in you, like a virgin you're Madonna\nAnd I'm always gonna wanna blow your mind\n\n[Chorus]\nHey, soul sister\nAin't that Mr. Mister on the radio, stereo?\nThe way you move ain't fair, you know\nHey, soul sister\nI don't want to miss a single thing you do\nTonight\n\n[Bridge]\nThe way you can cut a rug\nWatching you's the only drug I need\nSo gangster, I'm so thug\nYou're the only one I'm dreaming of, you see\nI can be myself now finally\nIn fact there's nothing I can't be\nI want the world to see you be, with me\n\n[Chorus]\nHey, soul sister\nAin't that Mr. Mister on the radio, stereo?\nThe way you move ain't fair, you know\nHey, soul sister\nI don't want to miss a single thing you do tonight\nHey, soul sister\nI don't want to miss a single thing you do\nTonight\n\n[Outro]\nHeyy\nHe-e-e-e-ey\nHe-e-e-e-ey\nTonight\nHeyy\nHe-e-e-e-ey\nHe-e-e-e-ey\nTonight""}"
Edward Sharpe & The Magnetic Zeros,Up From Below,Home,10ViidwjGLCfVtGPfdcszR,0.545,0.59,2,-6.693,0.0327,0.32,0.000389,0.124,0.127,111.739,306320,4,Energy,"{'title': 'Edward Sharpe & The Magnetic Zeros – Home Lyrics', 'lyrics': ""[Verse 1: Jade & Alexander]\nAlabama, Arkansas, I do love my Ma and Pa\nNot the way that I do love you\nWell, holy moly, me oh my, you're the apple of my eye\nGirl, I never loved one like you\nMan, oh, man, you're my best friend, I scream it to the nothingness\nThere ain't nothing that I need\nWell, hot and heavy pumpkin pie, chocolate candy, Jesus Christ\nAin't nothing please me more than you\n\n[Chorus: Both]\nOh, home, let me come home\nHome is wherever I'm with you\nOh, home, let me come home\nHome is wherever I'm with you\n\n[Post-Chorus: Both]\nLa, la, la, la, take me home\nHoney (Mother), I'm coming home\n\n[Verse 2: Jade & Alexander & both]\nI'll follow you into the park, through the jungle, through the dark\nGirl, I never loved one like you\nMoats and boats and waterfalls, alleyways and pay phone calls\nI been everywhere with you (that's true)\nLaugh until we think we'll die, barefoot on a summer night\nNever could be sweeter than with you\nAnd in the streets you run afree, like it's only you and me\nGeez, you're something to see\n[Chorus: Both]\nOh, home, let me come home\nHome is whenever I'm with you\nOh, home, let me come home\nHome is wherever I'm with you\n\n[Post-Chorus: Bridge]\nLa, la, la, la take me home\nDaddy, I'm coming home\n\n[Bridge: Jade & Alexander (spoken)]\nJade?\nAlexander?\nDo you remember that day you fell outta my window?\nI sure do ‒ you came jumping out after me!\nWell, you fell on the concrete and nearly broke you ass\nAnd you were bleeding all over the place\nAnd I rushed you out to the hospital\nYou remember that?\nYes, I do\nWell there's something I never told you about that night\nWhat didn't you tell me?\nWhile you were sitting in the back seat\nSmoking a cigarette you thought was gonna be your last\nI was falling deep, deeply in love with you\nAnd I never told you 'til just now!\nAww!\n[Chorus: Both]\nOh, home, let me come home\nHome is whenever I'm with you\nOh, home, let me come home\nHome is where I'm alone with you\n\n[Outro: Jade & Alexander]\nHome, let me come home\nHome is wherever I'm with you\nHome, yes I am home\nHome is when I'm alone with you\n\nAlabama, Arkansas\nI do love my Ma and Pa\nMoats and boats and waterfalls\nAlleyways and payphone calls\n\n(Oh home) Home\n(Oh home) Home\nHome is wherever I'm with you\n(Oh home) Home\n(Oh home) Home\nHome is when I'm alone with you""}"
