artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,0.666,0.83,0,-5.715,0.0751,0.0123,0.0,0.191,0.702,113.03,236002,4,Happy,"{'title': ""Justin Timberlake – CAN'T STOP THE FEELING! Lyrics"", 'lyrics': ""[Verse 1]\nI got this feeling inside my bones\nIt goes electric, wavey when I turn it on\nAll through my city, all through my home\nWe're flying up, no ceiling, when we in our zone\n\n[Refrain]\nI got that sunshine in my pocket\nGot that good soul in my feet\nI feel that hot blood in my body when it drops (ooh)\nI can't take my eyes up off it, moving so phenomenally\nRoom on lock, the way we rock it, so don't stop\n\n[Pre-Chorus]\nAnd under the lights when everything goes\nNowhere to hide when I'm getting you close\nWhen we move, well, you already know\nSo just imagine (Just imagine, just imagine)\n\n[Chorus]\nNothing I can see but you when you dance, dance, dance\nA feeling good, good, creeping up on you\nSo just dance, dance, dance, come on\nAll those things I shouldn't do\nBut you dance, dance, dance\nAnd ain't nobody leaving soon, so keep dancing\nI can't stop the feeling!\nSo just dance, dance, dance\nI can't stop the feeling!\nSo just dance, dance, dance\nCome on\n\n[Verse 2]\nOoh, it's something magical\nIt's in the air, it's in my blood, it's rushing on\nI don't need no reason, don't need control\nI fly so high, no ceiling, when I'm in my zone\n\n[Refrain]\n'Cause I got that sunshine in my pocket\nGot that good soul in my feet\nI feel that hot blood in my body when it drops, ooh\nI can't take my eyes up off it, moving so phenomenally\nRoom on lock, the way we rock it, so don't stop\n\n[Pre-Chorus]\nAnd under the lights when everything goes\nNowhere to hide when I'm getting you close\nWhen we move, well, you already know\nSo just imagine (Just imagine, just imagine)\n\n[Chorus]\nNothing I can see but you when you dance, dance, dance\nA feeling good, good, creeping up on you\nSo just dance, dance, dance, come on\nAll those things I shouldn't do\nBut you dance, dance, dance\nAnd ain't nobody leaving soon, so keep dancing\nI can't stop the feeling!\nSo just dance, dance, dance\nI can't stop the feeling!\nSo just dance, dance, dance (Come on)\nI can't stop the feeling!\nSo just dance, dance, dance\nI can't stop the feeling!\nSo keep dancing\nCome on\n\n[Bridge]\nOh, yeah\nI can't stop the, I can't stop the\nI can't stop the, I can't stop the\nI can't stop the feeling!\n\n[Chorus]\nNothing I can see but you when you dance, dance, dance\n(I can't stop the feeling!)\nFeeling good, good, creeping up on you\nSo just dance, dance, dance, come on\n(I can't stop the feeling!)\nAll those things I shouldn't do\nBut you dance, dance, dance\n(I can't stop the feeling!)\nAnd ain't nobody leaving soon, so keep dancing\n\n[Outro]\nEverybody sing\n(I can't stop the feeling!)\nGot this feeling in my body\n(I can't stop the feeling!)\nGot this feeling in my body\n(I can't stop the feeling!)\nWanna see you move your body\n(I can't stop the feeling!)\nGot this feeling in my body, come on\nBreak it down\nGot this feeling in my body\nI can't stop the feeling!\nGot this feeling in my body, come on""}"
Pharrell Williams,G I R L,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,0.647,0.822,5,-4.662,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4,Happy,"{'title': 'Pharrell Williams – Happy Lyrics', 'lyrics': ""[Produced by Pharrell Williams]\n\n[Verse 1]\nIt might seem crazy what I'm 'bout to say\nSunshine she's here, you can take a break\nI'm a hot air balloon that could go to space\nWith the air, like I don't care, baby, by the way\n\n[Chorus]\n(Because I'm happy)\nClap along if you feel like a room without a roof\n(Because I'm happy)\nClap along if you feel like happiness is the truth\n(Because I'm happy)\nClap along if you know what happiness is to you\n(Because I'm happy)\nClap along if you feel like that's what you wanna do\n\n[Verse 2]\nHere come bad news, talking this and that (Yeah!)\nWell, give me all you got, don't hold it back (Yeah!)\nWell, I should probably warn ya, I'll be just fine (Yeah!)\nNo offense to you, don’t waste your time, here's why\n\n[Chorus]\n(Because I'm happy)\nClap along if you feel like a room without a roof\n(Because I'm happy)\nClap along if you feel like happiness is the truth\n(Because I'm happy)\nClap along if you know what happiness is to you\n(Because I'm happy)\nClap along if you feel like that's what you wanna do\n[Bridge]\nBring me down\nCan't nothing bring me down\nMy level's too high to bring me down\nCan't nothing bring me down, I said\nBring me down\nCan't nothing bring me down\nMy level's too high to bring me down\nCan't nothing bring me down, I said\n\n[Chorus]\n(Because I'm happy)\nClap along if you feel like a room without a roof\n(Because I'm happy)\nClap along if you feel like happiness is the truth\n(Because I'm happy)\nClap along if you know what happiness is to you\n(Because I'm happy)\nClap along if you feel like that's what you wanna do\n(Because I'm happy)\nClap along if you feel like a room without a roof\n(Because I'm happy)\nClap along if you feel like happiness is the truth\n(Because I'm happy)\nClap along if you know what happiness is to you\n(Because I'm happy)\nClap along if you feel like that's what you wanna do\n[Bridge]\nBring me down\nCan't nothing bring me down\nMy level's too high to bring me down\nCan't nothing bring me down, I said...\n\n[Chorus]\n(Because I'm happy)\nClap along if you feel like a room without a roof\n(Because I'm happy)\nClap along if you feel like happiness is the truth\n(Because I'm happy)\nClap along if you know what happiness is to you\n(Because I'm happy)\nClap along if you feel like that's what you wanna do\n(Because I'm happy)\nClap along if you feel like a room without a roof\n(Because I'm happy)\nClap along if you feel like happiness is the truth\n(Because I'm happy)\nClap along if you know what happiness is to you\n(Because I'm happy)\nClap along if you feel like that's what you wanna do (Come on)""}"
Bruno Mars,Doo-Wops & Hooligans,Marry You,6SKwQghsR8AISlxhcwyA9R,0.621,0.82,10,-4.865,0.0367,0.332,0.0,0.104,0.452,144.905,230192,4,Happy,"{'title': 'Bruno Mars – Marry You Lyrics', 'lyrics': '[Chorus]\nIt\'s a beautiful night\nWe\'re looking for something dumb to do\nHey baby, I think I wanna marry you\nIs it the look in your eyes, or is it this dancing juice?\nWho cares, baby?\nI think I wanna marry you\n\n[Verse 1]\nWell, I know this little chapel on the boulevard, we can go\nNo one will know\nOh, come on, girl\nWho cares if we\'re trashed\nGot a pocket full of cash we can blow\nShots of patron\nAnd it\'s on, girl\n\n[Pre-Chorus]\nDon\'t say no, no, no, no, no\nJust say yeah, yeah, yeah, yeah, yeah\nAnd we\'ll go, go, go, go, go\nIf you\'re ready, like I\'m ready\n\n[Chorus]\n\'Cause it\'s a beautiful night\nWe\'re looking for something dumb to do\nHey baby, I think I wanna marry you\nIs it the look in your eyes, or is it this dancing juice?\nWho cares, baby?\nI think I wanna marry you, oh\n[Verse 2]\nI\'ll go get a ring, let the choir bells sing, like ooh\nSo what you wanna do?\nLet\'s just run, girl\nIf we wake up and you wanna break up, that\'s cool\nNo, I won\'t blame you\nIt was fun, girl\n\n[Pre-Chorus]\nDon\'t say no, no, no, no, no\nJust say yeah, yeah, yeah, yeah, yeah\nAnd we\'ll go, go, go, go, go\nIf you\'re ready, like I\'m ready\n\n[Chorus]\n\'Cause it\'s a beautiful night\nWe\'re looking for something dumb to do\nHey baby, I think I wanna marry you\nIs it the look in your eyes, or is it this dancing juice?\nWho cares, baby?\nI think I wanna marry you\n\n[Bridge]\nJust say, ""I do...""\nTell me right now, baby\nTell me right now, baby, baby\nJust say, ""I do...""\nTell me right now, baby\nTell me right now, baby, baby\n[Chorus]\nOh, it\'s a beautiful night\nWe\'re looking for something dumb to do\nHey baby, I think I wanna marry you\nIs it the look in your eyes, or is it this dancing juice?\nWho cares, baby?\nI think I wanna marry you'}"
Harry Styles,Fine Line,Golden,45S5WTQEGOB1VHr1Q4FuPl,0.448,0.838,4,-5.257,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,4,Happy,"{'title': 'Harry Styles – Golden Lyrics', 'lyrics': ""[Intro]\nHey!\n\n[Verse 1]\nGolden, golden, golden as I open my eyes\nHold it, focus, hoping, take me back to\u2005the\u2005light\nI know you\u2005were way too bright for me\nI'm\u2005hopeless, broken, so you wait for me in the sky\nBrown my skin just right\nYou're so golden\n\n[Chorus]\nYou're so golden\nI'm out of my head, and I know that you're scared\nBecause hearts get broken\n\n[Verse 2]\nI don't wanna be alone\nI don't wanna be alone when it ends\nDon't wanna let you know\nI don't wanna be alone\nBut I can feel it take a hold (I can feel it take a hold)\nI can feel you take control (I can feel you take control)\nOf who I am, and all I've ever known\nLovin' you's the antidote\nGolden\n\n[Chorus]\nYou're so golden\nI don't wanna be alone\nYou're so golden\nYou're so golden\nI'm out of my head, and I know that you're scared\nBecause hearts get broken\n\n[Bridge]\n(Golden, golden, golden, golden)\n(Golden, golden, golden, golden)\n(Golden, golden, golden, golden)\n(Golden, golden, golden, golden)\n(Golden, golden, golden, golden)\n(Golden, golden, golden, golden)\n(Golden, golden, golden, golden)\nI know that you're scared because I'm so open\n\n[Chorus]\nYou're so golden\nI don't wanna be alone\nYou're so golden\nYou're so golden\nYou're so golden\nI'm out of my head, and I know that you're scared\nBecause hearts get broken""}"
Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,0.673,0.886,1,-4.44,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,4,Happy,"{'title': 'Patricia Taxxon – Sing a', 'lyrics': ""Now when they see us on the streets\nAll they wanna do is take pics\nAnd I'm like, okay (yeah, okay)\nAnd when they hear us on the beat\nAll they wanna do is make hits\nAnd I'm like, okay (yeah)\n\nNow when they see us on the streets\nAll they wanna do is take pics (Neon lights)\nAnd I'm like, okay (yeah, okay)\nAnd when they hear us on the beat\nAll they wanna do is make hits\nAnd I'm like, okay (Take a snapshot; yeah)\n\nI should have febreze on me\n\nNow when they see us on the streets\nAll they wanna do is take pics (Neon lights)\nAnd I'm like, okay (yeah, okay)\nAnd when they hear us on the beat\nAll they wanna do is make hits\nAnd I'm like, okay (Yeah, I'm the shit, I should have febreze on me; Take a snapshot; yeah)\n\nI got two L's like Pelle, clip ya like LA, Lake'em\nAs-salāmu bring home the bacon\nYou ain't from Kingston, you are Ja-faking\nYou take her and make up, I mess up her makeup\nShe started with an A-cup, put some D's on it\nYeah, I'm the shit, I should have Febreze on me\nTake her back street and I put some P's on it\nJust left the Gucci store, all I got is G's on me\nNeon lights\nTake a snapshot (Yeah, yeah, I'm the shit, yeah, yeah, I'm the shit, yeah, yeah, I'm the shit, I should have Febreze on me)\n\nBangarang\n\nNow when they see us on the streets\nAll they wanna do is take pics (Call line; Neon lights)\nAnd I'm like, okay (Bangarang; yeah, okay)\nAnd when they hear us on the beat\nAll they wanna do is make hits (Call line)\nAnd I'm like, okay (Yeah, I'm the shit, I should have febreze on me; Take a snapshot; Bangarang; yeah)\n\nNow when they see us on the streets\nAll they wanna do is take pics (Call line; Neon lights)\nAnd I'm like, okay (Bangarang; yeah, okay)\nAnd when they hear us on the beat\nAll they wanna do is make hits (Call line)\nAnd I'm like, okay (Take a snapshot; Bangarang; yeah)\n\nNow when they see us on the streets\nAll they wanna do is take pics\nAnd I'm like, okay (yeah, okay)\nAnd when they hear us on the beat\nAll they wanna do is make hits\nAnd I'm like, okay (yeah)\nNow when they see us on the streets\nAll they wanna do is take pics (Hey, soul sister)\nAnd I'm like, okay (Ain't that Mr. Mister; yeah, okay)\nAnd when they hear us on the beat (On the radio)\nAll they wanna do is make hits (Stereo)\nAnd I'm like, okay (The way you move ain't fair, you know; yeah)\n\nNow when they see us on the streets\nAll they wanna do is take pics (Hey, soul sister)\nAnd I'm like, okay (I don't wanna miss; yeah, okay)\nAnd when they hear us on the beat (A single thing)\nAll they wanna do is make hits (You do)\nAnd I'm like, okay (yeah)\n\nTonight\n\nSing and sing""}"
Jason Mraz,We Sing. We Dance. We Steal Things.,I'm Yours,3S0OXQeoh0w6AY8WQVckRW,0.686,0.457,11,-8.322,0.0468,0.595,0.0,0.105,0.718,150.953,242187,4,Happy,"{'title': ""Jason Mraz – I'm Yours Lyrics"", 'lyrics': ""[Verse 1]\nWell you done done me in; you bet I felt it\nI tried to be chill but you're so hot that I melted\nI fell right through the cracks\nNow I'm trying to get back\n\nBefore the cool done run out\nI'll be giving it my bestest\nNothing's going to stop me but divine intervention\nI reckon it's again my turn to win some or learn some\n\n[Chorus]\nBut I won't hesitate no more, no more\nIt cannot wait, I'm yours\n\n[Verse 2]\nWell open up your mind and see like me\nOpen up your plans and damn you're free\nLook into your heart and you'll find\nLove, love, love, love\n\nListen to the music of the moment, people dance and sing\nWe're just one big family\nAnd it's our God-forsaken right to be\nLoved, love, love, love, loved\n[Chorus]\nSo I won't hesitate no more, no more\nIt cannot wait, I'm sure\nThere's no need to complicate\nOur time is short\nThis is our fate, I'm yours\n\n[Bridge]\nDo you want to come on scootch on over closer, dear\nAnd I will nibble your ear\n\n[Verse 3]\nI've been spending way too long checking my tongue in the mirror\nAnd bending over backwards just to try to see it clearer\nBut my breath fogged up the glass\nAnd so I drew a new face and I laughed\n\nI guess what I be saying is there ain't no better reason\nTo rid yourself of vanities and just go with the seasons\nIt's what we aim to do\nOur name is our virtue\n\n[Chorus]\nBut I won't hesitate no more, no more\nIt cannot wait – I'm yours\n[Outro]\nWell open up your mind and see like me (I won't hesitate)\nOpen up your plans and damn you're free (No more, no more)\nLook into your heart and you'll find (It cannot wait)\nThe sky is yours (I'm sure)\nSo please don't, please don't, please don't (No need to complicate)\nThere's no need to complicate (Our time is short)\n'Cause our time is short (This is)\nThis oh, this oh, this is our fate (our fate)\nI'm yours""}"
Owl City,Ocean Eyes,Fireflies,3DamFFqW32WihKkTVlwTYQ,0.512,0.662,3,-6.797,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,4,Happy,"{'title': 'Owl City – Fireflies Lyrics', 'lyrics': ""[Verse 1]\nYou would not believe your eyes if ten million fireflies\nLit up the world as I fell asleep\n'Cause they'd fill the open air and leave teardrops everywhere\nYou'd think me rude but I would just stand and stare\n\n[Chorus]\nI'd like to make myself believe\nThat planet Earth turns slowly\nIt's hard to say that I'd rather stay awake when I'm asleep\n'Cause everything is never as it seems\n\n[Verse 2]\n'Cause I'd get a thousand hugs from ten thousand lightning bugs\nAs they tried to teach me how to dance\nA foxtrot above my head, a sock hop beneath my bed\nA disco ball is just hanging by a thread\n\n[Chorus]\nI'd like to make myself believe\nThat planet Earth turns slowly\nIt's hard to say that I'd rather stay awake when I'm asleep\n'Cause everything is never as it seems (When I fall asleep)\n\n[Bridge]\nLeave my door open just a crack\n(Please take me away from here)\n'Cause I feel like such an insomniac\n(Please take me away from here)\nWhy do I tire of counting sheep\n(Please take me away from here)\nWhen I'm far too tired to fall asleep?\n\n[Verse 3]\nTo ten million fireflies, I'm weird 'cause I hate goodbyes\nI got misty eyes as they said farewell (They said farewell)\nBut I'll know where several are if my dreams get real bizarre\n'Cause I saved a few and I keep them in a jar (Jar, jar, jar)\n\n[Chorus]\nI'd like to make myself believe\nThat planet Earth turns slowly\nIt's hard to say that I'd rather stay awake when I'm asleep\n'Cause everything is never as it seems (When I fall asleep)\n\n[Chorus]\nI'd like to make myself believe\nThat planet Earth turns slowly\nIt's hard to say that I'd rather stay awake when I'm asleep\n'Cause everything is never as it seems (When I fall asleep)\n\n[Outro]\nI'd like to make myself believe\nThat planet Earth turns slowly\nIt's hard to say that I'd rather stay awake when I'm asleep\nBecause my dreams are bursting at the seams...""}"
DNCE,DNCE,Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,0.774,0.753,4,-5.446,0.0517,0.152,0.0,0.0371,0.896,119.002,219147,4,Happy,"{'title': 'DNCE – Cake by the Ocean Lyrics', 'lyrics': '[Intro]\nNah, nah, nah\nCake by the ocean\n\n[Verse 1]\nOh, no\nSee you walkin\' \'round like it\'s a funeral\nNot so serious girl, why those feet cold?\nWe just gettin\' started, don\'t you tiptoe, tiptoe\n\n[Pre-Chorus]\nWaste time with a masterpiece, don\'t waste time with a masterpiece (Huh)\nYou should be rollin\' with me, you should be rollin\' with me (Ah-ah-ah)\nYou\'re a real-life fantasy, you\'re a real-life fantasy (Huh)\nBut you\'re movin\' so carefully, let\'s start livin\' dangerously\n\n[Chorus]\nTalk to me, baby\nI\'m goin\' blind from this sweet, sweet craving, whoa-oh\nLet\'s lose our minds and go fucking crazy\nI-I-I-I-I keep on hopin\' we\'ll eat cake by the ocean\nWalk for me, baby\nI\'ll be Diddy, you\'ll be Naomi, whoa-oh\nLet\'s lose our minds and go fucking crazy\nI-I-I-I-I keep on hopin\' we\'ll eat cake by the ocean\n\n[Verse 2]\nGoddamn\nSee you lickin\' frostin\' from your own hands\nWant another taste, I\'m beggin\', ""Yes, ma\'am""\nI\'m tired of all this candy on the dry land, dry land, ooh\n\n[Pre-Chorus]\nWaste time with a masterpiece, don\'t waste time with a masterpiece (Huh)\nYou should be rollin\' with me, you should be rollin\' with me (Ah-ah-ah)\nYou\'re a real-life fantasy, you\'re a real-life fantasy (Huh)\nBut you\'re movin\' so carefully, let\'s start livin\' dangerously\n\n[Chorus]\nTalk to me, baby\nI\'m goin\' blind from this sweet, sweet craving, whoa-oh\nLet\'s lose our minds and go fucking crazy (Ah)\nI-I-I-I-I keep on hopin\' we\'ll eat cake by the ocean (Huh)\nWalk for me, baby (Walk for me now)\nI\'ll be Diddy, you\'ll be Naomi, whoa-oh\nLet\'s lose our minds and go fucking crazy\nI-I-I-I-I keep on hopin\' we\'ll eat cake by the ocean (Yeah, yeah)\n\n[Bridge]\nOoh, ah, ah\nI-I-I-I-I keep on hopin\' we\'ll eat cake by the ocean\nOoh, ah, ah\nI-I-I-I-I keep on hopin\' we\'ll eat cake by the ocean\n\n[Refrain]\nYou\'re fucking delicious, haha\nTalk to me, girl\n\n[Chorus]\nTalk to me, baby (Talk to me, baby)\nI\'m goin\' blind from this sweet, sweet craving, whoa-oh\nLet\'s lose our minds and go fucking crazy\nI-I-I-I-I keep on hopin\' we\'ll eat cake by the ocean (Hey)\nWalk for me, baby (Walk for me now)\nI\'ll be Diddy, you\'ll be Naomi, whoa-oh\nLet\'s lose our minds and go (And go what?), fucking crazy (That\'s right)\nI-I-I-I-I keep on hopin\' (I keep on hopin\'), we\'ll eat cake by the ocean, hot damn\n\n[Outro]\nRed velvet, vanilla, chocolate in my life\nFunfetti, I\'m ready, I need it every night\nRed velvet, vanilla, chocolate in my life\nI-I-I-I-I keep on hopin\' we\'ll eat cake by the ocean'}"
Dua Lipa,Future Nostalgia,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,0.702,0.825,6,-3.787,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4,Happy,"{'title': 'Dua Lipa – Levitating (Remix) Lyrics', 'lyrics': ""[Intro: DaBaby]\nBillboard Baby, Dua Lipa make 'em dance when it come on\nEverybody lookin' for a dancefloor to run on\n\n[Verse 1: Dua Lipa]\nIf you wanna run away with me, I know a galaxy\nAnd I can take you for a ride\nI had a premonition that we fell into a rhythm\nWhere the music don't stop for life\nGlitter in the sky, glitter in my eyes\nShining just the way I like\nIf you're feeling like you need a little bit of company\nYou met me at the perfect time\n\n[Pre-Chorus: Dua Lipa]\nYou want me, I want you, baby\nMy sugarboo, I'm levitating\nThe Milky Way, we're renegading\nYeah, yeah, yеah, yeah, yeah\n\n[Chorus: Dua Lipa]\nI got you, moonlight, you're my starlight\nI need you all night, comе on, dance with me\nI'm levitating\nYou, moonlight, you're my starlight (You're the moonlight)\nI need you all night, come on, dance with me\nI'm levitating\n\n[Verse 2: DaBaby]\nI'm one of the greatest, ain't no debatin' on it (Let's go)\nI'm still levitated, I'm heavily medicated\nIronic I gave 'em love and they end up hatin' on me (Go)\nShe told me she love me and she been waitin'\nBeen fightin' hard for your love and I'm runnin' thin on my patience\nNeeded someone to hug, even took it back to the basics\nYou see what you got me out here doin'? (Yeah)\nMighta threw me off, but can't nobody stop the movement\nUh-uh, let's go\nLeft foot, right foot, levitatin' (C'mon)\nPop stars (Go), Dua Lipa with DaBaby\nI had to lace my shoes for all the blessings I was chasin' (Go)\nIf I ever slip, I'll fall into a better situation\nSo catch up, go put some cheese on it\nGet out and get your bread up (Yeah, yeah)\nThey always leave when you fall, but you run together (Hey)\nWeight of the world on my shoulders, I kept my head up\nNow, baby, stand up, 'cause, girl, you\n\n[Pre-Chorus: Dua Lipa & DaBaby]\nYou want me (Hey), I want you, baby (Hey)\nMy sugarboo, I'm levitating\nThe Milky Way, we're renegading\nYeah, yeah, yeah, yeah, yeah\n\n[Chorus: Dua Lipa]\nI got you, moonlight, you're my starlight\nI need you all night, come on, dance with me\nI'm levitating\nYou, moonlight, you're my starlight (You're the moonlight)\nI need you all night, come on, dance with me\nI'm levitating\n\n[Post-Chorus: Dua Lipa]\nYou can fly away with me tonight\nYou can fly away with me tonight\nBaby, let me take you for a ride\nYeah, yeah, yeah, yeah, yeah\nI'm levitating (Woo)\nYou can fly away with me tonight\nYou can fly away with me tonight\nBaby, let me take you for a ride\nYeah, yeah, yeah, yeah, yeah (Woo)\n\n[Bridge: Dua Lipa]\nMy love is like a rocket, watch it blast off\nAnd I'm feeling so electric, dance my ass off\nAnd even if I wanted to, I can't stop\nYeah, yeah, yeah, yeah, yeah\nMy love is like a rocket, watch it blast off\nAnd I'm feeling so electric, dance my ass off\nAnd even if I wanted to, I can't stop\nYeah, yeah, yeah, yeah, yeah\n\n[Pre-Chorus: Dua Lipa]\nYou want me, I want you, baby\nMy sugarboo, I'm levitating\nThe Milky Way, we're renegading\n\n[Chorus: Dua Lipa & DaBaby]\nI got you (Yeah), moonlight, you're my starlight\nI need you all night (All night), come on, dance with me (Let's go)\nI'm levitating (Woo)\n\n[Post-Chorus: Dua Lipa]\nYou can fly away with me tonight (Tonight)\nYou can fly away with me tonight\nBaby, let me take you for a ride\nYeah, yeah, yeah, yeah, yeah (Take you for a ride)\nI'm levitating (Woo)\nYou can fly away with me tonight (Tonight)\nYou can fly away with me tonight\nBaby, let me take you for a ride\nYeah, yeah, yeah, yeah, yeah (Let me take you for a ride)\n\n[Chorus: Dua Lipa]\nI got you, moonlight, you're my starlight\nI need you all night, come on, dance with me\nI'm levitating""}"
Mark Mendy,Emotions,Emotions,7e7Z1IBn71QUFLFkdyBXJf,0.656,0.832,5,-5.386,0.294,0.0529,0.0,0.4,0.742,125.915,172381,4,Happy,"{'title': 'Mark Mendy & Paradigm – Emotions Lyrics', 'lyrics': ""You got me deep in my emotions\nDrown me in your ocean\nFeel it every time we touch\nGirl your body is perfection\nGive me your attention\nI can never get too much\n\nTry to numb my feelings\nMix 'em with tequila\nTill I’m naked on your floor\n\nIn the early morning\nI just wanna see ya\nSo I'm waiting at your door\n\n‘Cause you’re a goddess, girl you got it all\nIf I'm being honest, I can't take no more\n\nYou got me deep in my emotions\nDrown me in your ocean\nFeel it every time we touch\nGirl your body is perfection\nGive me your attention\nI can nevеr get too much\n\nYou got me deep in my emotions\nDrown mе in your ocean\nFeel it every time we touch\nGirl your body is perfection\nGive me your attention\nI can never get too much\nYou can take control\nGet me hypnotised\nDo whatever you like\nYou got me deep in my emotions\nDeep in my emotions\n\nCatch us in the mirror\nGet high off each other\nLeave our shadows in the dust, yeah\n\nWrap yourself around me\nGive it to me slowly\nTill the sun comes up on us\n\n‘Cause you’re a goddess, girl you got it all\nIf I'm being honest, I can't take no more\n\nYou got me deep in my emotions\nDrown me in your ocean\nFeel it every time we touch (every time)\nGirl your body is perfection\nGive me your attention\nI can never get too much\n\nYou got me deep in my emotions\nDrown me in your ocean\nFeel it every time we touch\nGirl your body is perfection\nGive me your attention\nI can never get too much\n\nYou can take control\nGet me hypnotised\nDo whatever you like (do what you like)\nYou got me deep in my emotions (my, my, my emotions)\nDeep in my emotions""}"
