artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Jaymes Young,Happiest Year,Happiest Year,5kcvBnt6DPX3AMEsCx1qDh,0.501,0.167,1,-14.061,0.0484,0.885,0.0,0.111,0.356,112.275,228443,3,Sad,"{'title': 'Jaymes Young – Happiest Year Lyrics', 'lyrics': ""[Verse 1]\nI'm really on the ropes this time\nI've been fighting all my life for you\nI never should've said goodbye\nBut maybe that's what stupid people do\n\n[Pre-Chorus]\n'Cause you gave me peace\nAnd I wasted it\nI'm here to admit\nThat you were my medicine\nOh, I couldn't quit\nAnd I'm down on my knees again\nAsking for nothing\n\n[Chorus]\nThank you for the happiest year of my life\nThank you for the happiest year of my life, ooh\nOoh, ooh, ooh\n\n[Verse 2]\nDon't think I could forgive myself\nI'm sorry for the ways that I used you\nAnd I could care less right now\nBut you know, you hurt me pretty good too\n[Pre-Chorus]\nYeah, we made each other bleed\nAnd we tasted it\nI'm here to admit\nThat you were my medicine\nOh, love, I couldn't quit\nAnd I'm down on my knees again\n\n[Chorus]\nThank you for the happiest year of my life\nOh, thank you for the happiest year of my life, ooh\n\n[Verse 3]\nSo wake me up when they build that time machine\nI want to go back\nWake me up when you were sleeping next to me\n'Cause I really loved you, ooh\n\n[Chorus]\nThank you for the happiest year of my life\nThank you for the happiest year of my life ooh\nThank you for the happiest year of my life, yeah\nThank you for the happiest year of my life\nThank you for the happiest year of my life""}"
Olivia Rodrigo,SOUR,traitor,5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,3,-7.885,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4,Sad,"{'title': 'Olivia Rodrigo – \u200btraitor Lyrics', 'lyrics': ""[Intro]\nOoh-ooh-ooh\nAh-ah-ah-ah-ah\n\n[Verse 1]\nBrown guilty eyes and\nLittle white lies, yeah\nI played dumb, but I always knew\nThat you talked to her, maybe did even worse\nI kept quiet so I could keep you\n\n[Pre-Chorus]\nAnd ain't it funny how you ran to her\nThe second that we called it quits?\nAnd ain't it funny how you said you were friends?\nNow it sure as hell don't look like it\n\n[Chorus]\nYou betrayed me\nAnd I know that you'll never feel sorry\nFor the way I hurt, yeah\nYou talked to her when we were together\nLoved you at your worst, but that didn't matter\nIt took you two weeks to go off and date her\nGuess you didn't cheat, but you're still a traitor\n\n[Verse 2]\nNow you bring her around just to shut me down\nShow her off like she's a new trophy\nAnd I know if you were true\nThere's no damn way that you\nCould fall in love with somebody that quickly\n\n[Pre-Chorus]\nAnd ain't it funny? All the twisted games\nAll the questions you used to avoid\nAin't it funny? Remember I brought her up\nAnd you told me I was paranoid?\n\n[Chorus]\nYou betrayed me\nAnd I know that you'll never feel sorry\nFor the way I hurt, yeah\nYou talked to her when we were together\nLoved you at your worst, but that didn't matter\nIt took you two weeks to go off and date her\nGuess you didn't cheat, but you're still a traitor\n\n[Bridge]\n(Ah-ah-ah)\nGod, I wish that you had thought this through\nBefore I went and fell in love with you\n(Ah-ah-ah)\nWhen she's sleepin' in the bed we made\nDon't you dare forget about the way\n\n[Chorus]\nYou betrayed me\n'Cause I know that you'll never feel sorry\nFor the way I hurt, yeah\nYou talked to her when we were together\nYou gave me your word, but that didn't matter\nIt took you two weeks to go off and date her\nGuess you didn't cheat, but you're still, you're still a traitor\n(Ah-ah-ah)\nYeah, you're still a traitor\n\n[Outro]\nOoh-ooh-ooh\nGod, I wish that you had thought this through\nBefore I went and fell in love with you""}"
Emily Burns,Is It Just Me?,Is It Just Me? (feat. JP Cooper),754zNJgoWQaGETFzSYVlmC,0.478,0.339,4,-7.355,0.0544,0.688,0.0,0.104,0.288,145.441,203300,4,Sad,"{'title': 'Emily Burns & JP Cooper – Is It Just Me? Lyrics', 'lyrics': ""[Verse 1: Emily Burns]\nIt's been way too long for me to find it this hard\nSitting alone my fingers\u2005picking\u2005the sofa apart\nAn\u2005attempt to distract from the fact\u2005that I miss you\nI wonder if your friends have had to carry you home\nAnd stay for the night because\nThey don't want to leave you alone\nWay before it was fun, it's becoming an issue\n\n[Pre-Chorus: Emily Burns]\nI know it's cruel\nBut I kind of hope you're tortured too\n\n[Chorus: Emily Burns]\nTell me does your heart stop\nAt the party when my name drops\nLike you're stood at the platform\nWhen the trains cross\nAre you hurting? Yeah, you must be\nOr is it just me?\nTongue-tied, screaming on the inside\nWhen I say that we broke up and they ask why\nAre you crying in the shower like a freak?\nOr is it just me?\n\n[Verse 2: JP Cooper]\nIt's been three months and two days and five hours\nSince I walked away and we left it so sour, I know\nThat you're probably thinking you're better without me\nAnd all my days have turned cold but not as cold as your shoulder\nI've been thinking it over, while I drink myself sober again\nPlease understand\n[Pre-Chorus: JP Cooper, with Emily Burns]\nThat I know it's cruel\nBut I kind of hope you're tortured too\n\n[Chorus: JP Cooper & Emily Burns, Emily Burns]\nTell me does your heart stop\nAt the party when my name drops\nLike you're stood at the platform\nWhen the trains cross\nAre you hurting? Yeah, you must be\nOr is it just me?\nTongue-tied, screaming on the inside\nWhen I say that we broke up and they ask why\nAre you crying in the shower like a freak? (Hmm, hmm)\nOr is it just me?\n\n[Bridge: JP Cooper & Emily Burns]\n(Ah, ah, ah)\n'Cause this would be one whole lot easier (Ah, ah, ah)\nGod, I know that's selfish but it's true (Ah, ah, ah)\nIf underneath some calm exterior\nYou're all fucked up too\n\n[Chorus: Emily Burns, Emily Burns & JP Cooper, JP Cooper]\nTell me does your heart stop\nAt the party when my name drops\nLike you're stood at the platform\nWhen the trains cross\nAre you hurting? Yeah, you must be\nOr is it just me?\nTongue-tied, screaming on the inside\nWhen I say that we broke up and they ask why\nAre you crying in the shower like a freak?\nWith only cigarettes for company?\nAre you crying in the shower like a freak?\nOr is it just me?""}"
Jeremy Zucker,brent,you were good to me,4CxFN5zON70B3VOPBYbd6P,0.561,0.0848,2,-15.099,0.0404,0.913,2.62e-05,0.112,0.206,102.128,219147,4,Sad,"{'title': 'Jeremy Zucker & Chelsea Cutler – \u200byou were good ', 'lyrics': ""[Verse 1: Jeremy Zucker]\nLyin' isn't better than silence\nFloatin', but I feel like I'm dyin'\n\n[Chorus: Jeremy Zucker & Chelsea Cutler]\nStill, no matter where I go\nAt the end of every road\nYou were good to me\nYou were good to me, yeah\nI know it's easier to run\nAfter everything I've done\nYou were good to me\nYou were good to me\n\n[Post-Chorus: Chelsea Cutler]\n(Let's get this bread, son)\nYou were good to me\n(Whatever you want)\n(Hit me with that again)\nYou were good to me\n\n[Verse 2: Chelsea Cutler]\nLeavin' isn't better than tryin'\nGrowin', but I'm just growin' tired\n\n[Chorus: Chelsea Cutler & Jeremy Zucker]\nNow I'm worried for my soul\nAnd I'm still scared of growin' old\nYou were good to me\nYou were good to me, yeah\nAnd I'm so used to lettin' go\nBut I don't wanna be alone\nYou were good to me\nYou were good to me, yeah, oh\n[Bridge: Jeremy Zucker & Chelsea Cutler]\nGod only knows where our fears go\nHearts I've broke, now my tears flow\nYou'll see that I'm sorry\n'Cause you were good to me\nYou were good to me\n\n[Outro: Jeremy Zucker & Chelsea Cutler]\nAnd now I'm closin' every door\n'Cause I'm sick of wantin' more\nYou were good to me\nYou were good to me, yeah\nSwear I'm different than before\nI won't hurt you anymore\n'Cause you were good to me""}"
Hayden Calnin,Cut Love Pt. 1,So Nice to Meet Ya,1JyJvtLShEUdl1GP1uaO7k,0.221,0.138,6,-16.9,0.035,0.984,0.352,0.0853,0.0475,122.313,366669,4,Sad,NaN
Olivia Rodrigo,SOUR,enough for you,3T8KVPcFVyyzswMnS8NC8t,0.638,0.259,7,-10.706,0.0898,0.753,0.0,0.219,0.269,88.485,202827,4,Sad,"{'title': 'Olivia Rodrigo – \u200benough for you Lyrics', 'lyrics': ""[Verse 1]\nI wore makeup when we dated\n'Cause I thought you'd like me more\nIf I looked like the other prom queens\nI know that you loved before\nTried so hard to be everything that you\u205fliked\nJust\u205ffor\u205fyou to say\u205fyou're not the\u205fcompliment type\n\n[Verse 2]\nAnd I knew how you took your coffee\nAnd your favorite songs by heart\nI read all of your self-help books\nSo you'd think that I was smart\nStupid, emotional, obsessive little me\nI knew from the start this is exactly how you'd leave\n\n[Chorus]\nYou found someonе more exciting\nThe nеxt second, you were gone\nAnd you left me there cryin', wonderin' what I did wrong\nAnd you always say I'm never satisfied\nBut I don't think that's true\n'Cause all I ever wanted was to be enough for you\nYeah, all I ever wanted was to be enough for you\n\n[Verse 3]\nAnd maybe I'm just not as interesting\nAs the girls you had before\nBut God, you couldn't have cared less\nAbout someone who loved you more\nI'd say you broke my heart\nBut you broke much more than that\nNow I don't want your sympathy\nI just want myself back\n\n[Chorus]\nBefore you found someone more exciting\nThe next second, you were gone\nAnd you left me there cryin', wonderin' what I did wrong\nAnd you always say I'm never satisfied\nBut I don't think that's true\n'Cause all I ever wanted was to be enough\n\n[Bridge]\nAnd don't you think I loved you too much\nTo be used and discarded?\nDon't you think I loved you too much\nTo think I deserve nothing?\nBut don't tell me you're sorry, boy\nFeel sorry for yourself\n'Cause someday, I'll be everything to somebody else\nAnd they'll think that I am so exciting\nAnd you'll be the one who's crying\n\n[Outro]\nYeah, you always say I'm never satisfied\nBut I don't think that's true\nYou say I'm never satisfied\nBut that's not me, it's you\n'Cause all I ever wanted was to be enough\nBut I don't think anything could ever be enough for you\nEnough for you, oh\nNo, nothing's enough for you""}"
Alexander 23,IDK You Yet (Live on Piano),IDK You Yet,0j1Ia2lQWrcXrQZI4AdJlk,0.648,0.308,1,-11.729,0.04,0.886,0.0774,0.124,0.198,76.997,184638,1,Sad,"{'title': 'Alexander 23 – IDK You Yet Lyrics', 'lyrics': ""[Refrain]\nHow can you miss someone you've never met?\n'Cause I need you now but I don't\u2005know\u2005you yet\nBut can\u2005you find me soon because I'm\u2005in my head?\nYeah, I need you now but I don't know you yet\n\n[Chorus]\n'Cause lately it's been hard\nThey're selling me for parts\nAnd I don't wanna be modern art\nBut I only got half a heart\nTo give to you\n\n[Verse]\nHow can you miss someone you've never seen?\nOh, tell me are your eyes brown, blue, or green?\nAnd do you like it with sugar and cream?\nOr do you take it straight, oh, just like me?\n\n[Chorus]\nYeah, lately it's been hard\nThey're selling me for parts\nAnd I don't wanna be modern art\nBut I only got half a heart\nTo give to you\n[Bridge]\nAnd I hope it's enough\nOoh, ooh-ooh, ooh-ooh, ooh\nOoh, ooh-ooh, ooh-ooh, ooh\nOoh, ooh-ooh, ooh-ooh, ooh\nOoh, ooh-ooh, ooh-ooh, ooh\n\n[Refrain]\nHow can you miss someone you've never met?\n'Cause I need you now but I don't know you yet\nBut can you find me soon because I'm in my head?\nYeah, I need you now but I don't know you yet\n\n[Outro]\nI need you now but I don't know you yet\nI need you now but I don't know you yet\nI need you now but I don't know you yet\nI need you now but I don't know you yet""}"
Billie Eilish,Your Power,Your Power,5qNh5WtzMbfpSj2jLlBkoD,0.634,0.285,9,-14.007,0.0807,0.937,0.000359,0.232,0.203,129.65,245897,4,Sad,"{'title': 'Billie Eilish – Your Power Lyrics', 'lyrics': ""[Chorus]\nTry not to abuse your power\nI know we didn't choose to change\nYou might not wanna lose your power\nBut havin' it's so strange\n\n[Verse 1]\nShe said you were a hero\nYou played the part\nBut you ruined her in a year\nDon't act like it was hard\nAnd you swear you didn't know (Didn't know)\nNo wonder why you didn't ask\nShe was sleepin' in your clothes (In your clothes)\nBut now she's got to get to class\n\n[Pre-Chorus]\nHow dare you?\nAnd how could you?\nWill you only feel bad when they find out?\nIf you could take it all back\nWould you?\n\n[Chorus]\nTry not to abuse your power\nI know we didn't choose to change\nYou might not wanna lose your power\nBut havin' it's so strange\n\n[Verse 2]\nI thought that I was special\nYou made me feel\nLike it was my fault, you were the devil\nLost your appeal\nDoes it keep you in control? (In control)\nFor you to keep her in a cage?\nAnd you swear you didn't know (Didn't know)\nYou said you thought she was your age\n\n[Pre-Chorus]\nHow dare you?\nAnd how could you?\nWill you only feel bad if it turns out\nThat they kill your contract?\nWould you?\n\n[Chorus]\nTry not to abuse your power\nI know we didn't choose to change\nYou might not wanna lose your power\nBut power isn't pain\n\n[Outro]\nMmm\nOoh\nLa-la-la-la-la, hmm\nLa-la-la-la-la-la, la-la""}"
Halsey,hopeless fountain kingdom (Deluxe),Sorry,44n97yHySt0Z9rqPaXgjCK,0.513,0.25,5,-9.376,0.0367,0.913,0.0,0.117,0.351,74.103,220541,4,Sad,"{'title': 'Halsey – Sorry Lyrics', 'lyrics': ""[Verse 1]\nI've missed your calls for months it seems\nDon't realize how mean I can be\n'Cause I can sometimes treat the people\nThat I love like jewelry\n'Cause I can change my mind each day\nI didn't mean to try you on\nBut I still know your birthday\nAnd your mother's favorite song\n\n[Chorus]\nSo I'm sorry to my unknown lover\nSorry that I can't believe\nThat anybody ever really\nStarts to fall in love with me\nSorry to my unknown lover\nSorry I could be so blind\nDidn't mean to leave you\nAnd all of the things that we had behind\nOoh ooh oooh\n\n[Verse 2]\nI run away when things are good\nAnd never really understood\nThe way you laid your eyes on me\nIn ways that no one ever could\nAnd so it seems I broke your heart\nMy ignorance has struck again\nI failed to see it from the start\nAnd tore you open 'til the end\n[Chorus]\nAnd I'm sorry to my unknown lover\nSorry that I can't believe\nThat anybody ever really\nStarts to fall in love with me\nSorry to my unknown lover\nSorry I could be so blind\nDidn't mean to leave you\nAnd all of the things that we had behind\n\n[Bridge]\nAnd someone will love you\nSomeone will love you\nSomeone will love you\nBut someone isn't me\nSomeone will love you\nSomeone will love you\nSomeone will love you\nBut someone isn't me\n\n[Chorus]\nSorry to my unknown lover\nSorry that I can't believe\nThat anybody ever really\nStarts to fall in love with me\nSorry to my unknown lover\nSorry I could be so blind\nDidn't mean to leave you\nAnd all of the things that we had behind\n[Outro]\nAnd someone will love you\nSomeone will love you\nSomeone will love you\nBut someone isn't me\nAnd someone will love you\nSomeone will love you\nSomeone will love you\nBut someone isn't me""}"
Lewis Capaldi,Breach,Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,0.501,0.405,1,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4,Sad,"{'title': 'Lewis Capaldi – Someone You Loved Lyrics', 'lyrics': ""[Verse 1]\nI'm going under, and this time, I fear there's no one to save me\nThis all or nothing really got a way of driving me crazy\nI need somebody to hear,  somebody to know\nSomebody to have, somebody to hold\nIt's easy to say, but it's never the same\nI guess I kinda liked the way you numbed all the pain\n\n[Chorus]\nNow, the day bleeds into nightfall\nAnd you're not here to get me through it all\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved\n\n[Verse 2]\nI'm going under, and this time, I fear there's no one to turn to\nThis all or nothing way of loving got me sleeping without you\nNow, I need somebody to know, somebody to hear\nSomebody to have, just to know how it feels\nIt's easy to say, but it's never the same\nI guess I kinda like the way you help me escape\n\n[Chorus]\nNow, the day bleeds into nightfall\nAnd you're not here to get me through it all\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved\n\n[Bridge]\nAnd I tend to close my eyes when it hurts sometimes\nI fall into your arms\nI'll be safe in your sound till I come back around\n\n[Chorus]\nFor now, the day bleeds into nightfall\nAnd you're not here to get me through it all\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved\nBut now the day bleeds into nightfall\nAnd you're not here to get me through it all\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved""}"
