artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Neon Trees,Habits,Animal,1fBl642IhJOE5U319Gy2Go,0.482,0.833,5,-5.611,0.0449,0.000346,0.0,0.365,0.74,148.039,212293,4,Happy,"{'title': 'Neon Trees – Animal Lyrics', 'lyrics': ""[Verse 1]\nHere we go again\nI kinda wanna be more than friends\nSo take it easy on me\nI'm afraid you're never satisfied\nHere we go again\nWe're sick like animals\nWe play pretend\nYou're just a cannibal\nAnd I'm afraid I won't get out alive\nNo, I won't sleep tonight\n\n[Chorus]\nOh, oh, I want some more\nOh, oh, what are you waiting for?\nTake a bite of my heart tonight\nOh, oh, I want some more\nOh, oh, what are you waiting for?\nWhat are you waiting for?\nSay goodbye to my heart tonight\n\n[Verse 2]\nHere we are again\nI feel the chemicals kickin' in\nIt's getting heavy\nAnd I wanna run and hide\nI wanna run and hide\nI do it every time\nYou're killin' me now\nAnd I won't be denied by you\nThe animal inside of you\n\n[Chorus]\nOh, oh, I want some more\nOh, oh, what are you waiting for?\nTake a bite of my heart tonight\nOh, oh, I want some more\nOh, oh, what are you waiting for?\nWhat are you waiting for?\nSay goodbye to my heart tonight\n\n[Bridge]\nHush, hush, the world is quiet\nHush, hush, we both can't fight it\nIt's us that made this mess\nWhy can't you understand?\nWhoa, I won't sleep tonight\n(I won't sleep tonight)\n\n[Pre-Chorus]\nHere we go again\nHere we go again\nHere we go again\n\n[Chorus 2]\nOh, oh, I want some more\nOh, oh, what are you waiting for?\nTake a bite of my heart tonight\nOh, oh, I want some more\nOh, oh, what are you waiting for?\nWhat are you waiting for?\nWhat are you waiting—\nHere we go again\nHere we go again\nHere we go again\nTake a bite of my heart tonight\n\n[Outro]\nOh, oh, I want some more\nOh, oh, what are you waiting for?\nWhat are you waiting for?\nSay goodbye to my heart tonight""}"
Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),I Don't Wanna Talk (I Just Wanna Dance),3oqztHfES8jYMyrxPMzWwc,0.703,0.624,7,-6.228,0.0364,0.0156,5.53e-05,0.299,0.808,131.966,195191,4,Happy,"{'title': ""Glass Animals – I Don't Wanna Talk (I Just Wanna D"", 'lyrics': ""[Intro]\nDon't wanna talk, baby, I just wanna dance\nI don't wanna talk no more\n\n[Chorus]\nDon't wanna talk, baby, I just wanna dance\nI don't wanna talk, no more living in the past, baby\nDon't wanna talk, baby, I just wanna dance\nAnd I'm not gonna stop till I forget what we had\n\n[Verse 1]\nWe kissed in the morning on a summer day\nYou taste like cigarettes and hurricanes\nThere's a warning written in the corners of your face\nWhiplash and you left me in a vapour trail\nNow I know it's safe to say\nNothing's perfect anyway\n\n[Pre-Chorus]\n(You said) You fell in love, but you don't know how\nWe were good once, but I'm fucked up now\n(You said) I was dumb, trying to work things out\nI built a house and you burned it down\n\n[Chorus]\nDon't wanna talk, baby, I just wanna dance\nI don't wanna talk, no more living in the past, baby\nDon't wanna talk, baby, I just wanna dance\nAnd I'm not gonna stop till I forget what wе had\n[Verse 2]\nJust a minute now, there's somеthing different now\nAll your morning sounds, how's it all so loud?\nPut the flowers down 'cause they look like clowns\nLeave me to it then and let your hair grow out\nNow I know it's safe to say\nNothing's perfect anyway\n\n[Chorus]\nDon't wanna talk, baby, I just wanna dance\nI don't wanna talk, no more living in the past, baby\nDon't wanna talk, baby, I just wanna dance\nAnd I'm not gonna stop till I forget what we had\n\n[Pre-Chorus]\n(You said) You fell in love, but you don't know how\nWe were good once, but I'm fucked up now\n(You said) I was dumb, trying to work things out\nI built a house and you burned it down\n\n[Chorus]\nDon't wanna talk, baby, I just wanna dance\nI don't wanna talk, no more living in the past, baby\nDon't wanna talk, baby, I just wanna dance\nAnd I'm not gonna stop till I forget what we had\nDon't wanna talk, baby, I just wanna dance\nI don't wanna talk, no more living in the past, baby\nDon't wanna talk, baby, I just wanna dance\nAnd I'm not gonna stop till I forget what we had\n[Outro]\nWe fell in love, but you don't know how\nWe were good once, but I'm fucked up now""}"
carwash,supermarket,supermarket,5FdE9hALukJ6ivdFXbCGEj,0.449,0.842,8,-6.094,0.0311,0.391,0.868,0.282,0.915,90.047,145333,4,Happy,"{'title': '\u200bcarwash – Supermarket Lyrics', 'lyrics': '[Verse 1]\nGirl you caught my eye\nFrom across the shopping aisle\nYou saw me and smiled\nAsked you if\u2005you\u2005come here often\n\n[Chorus]\nThen\u2005she flipped me off\nFuck you boy\nAnd\u2005it hit me hard\nFuck you girl'}"
Seth Machine,Paradise,Paradise,565Jp7JVXJCvtWfeD9Fbqn,0.553,0.738,1,-7.731,0.0477,0.000176,0.444,0.0819,0.63,114.846,181927,4,Happy,"{'title': 'Miami Sound Machine – Surrender Paradise Lyrics', 'lyrics': '[Verse 1:]\nTropical breeze\nCaressing me\nSweet fragrant air enticing me\nStarlet skies are offering their love to me\nI surrender to you, paradise\n\n[Chorus:]\nHeaven and earth are becoming as one\nShining light on their world\nOpen your heart\nSpread your wings\nTake a chance\nFor the flight of your life\n\n[Verse 2:]\nWarm summer night\nTwinkling of stars\nGardenia blooms\n\nOh, whispering love\nMoonlight playing up and down\nA drifting waterfall\nI surrender to you, paradise\n\n[Instrumental Break:]\n[Verse 3:]\nCrystal blue sea\nThe white sandy beach\nSunset commands a rainbow to raise\n\nAll the birds in wonderland\nAre singing perfect harmony\nI surrender to you, paradise\n\n[Repeat Chorus:]\n\n[Verse 4:]\nSecrets of love\nLurking beyond\nRapture me now\nI know your passion is mine\n\nSuncast waves are frolicing\nAlong the foamy shore\nI surrender to you, paradise\n\nButterflies are flattering the top of strings\nI surrender to you, paradise\nMoonlight playing up and down\nA drifting waterfall\nI surrender to you, paradise\nI surrender my love\nWhen you want me, you need me\nI will be here\nGiving my love to you, paradise'}"
Corduroy J,Afternoon,Afternoon,5lPHhA5EJaAEErpWKOSKVp,0.546,0.459,0,-12.931,0.0368,0.593,0.0,0.271,0.647,71.485,168000,4,Happy,"{'title': 'Winnetka Bowling League – CVS Lyrics', 'lyrics': 'I’m starting to think I like\nThe sound of you and this city\nThe signs on the\u2005cold\u2005mass pike\nThe church\u2005is calling from New Amsterdam\nAnd in\u2005a dream your future had a voice and he spoke like me\nI’m starting to think\n\nThat I wanna buy you\nChocolate hearts from CVS\nKiss you too hard and follow you west\nSing you sad songs on a Sunday afternoon\nYeah I think I’d like to\nTie you in ways that you can’t undo\nDinner in bed and Korean food\nSay I love you just a little bit too soon\n\nSleepy town boy\nCorduroy bottoms\nI keep my fat lip tucked\nWhen you’re talking to me\nWe’ve got our SSRI’s in common\nYou check the box on my right-side column\n\nI’m at ease\nAs quiet as suburban trees\nWhenever you get around me\nI got all I could ever need\n\nAnd I wanna buy you\nChocolate hearts from CVS\nKiss you too hard and follow you west\nSing you sad songs on a Sunday afternoon\nYeah I think I’d like to\nTie you in ways that you can’t undo\nDinner in bed and Korean food\nSay I love you just a little bit too soon\n\nI’m starting to think I like\nThe sound of you and this city\nThe bells and the white search lights\nI think I’m ready now to answer them\nAnd in a dream, I hear your hum and noise and it sounds so free\n\nAnd I wanna buy you\nChocolate hearts from CVS\nKiss you too hard and follow you west\nSing you sad songs on a Sunday afternoon\nYeah I think I’d like to\nTie you in ways that you can’t undo\nDinner in bed and Korean food\nSay I love you just a little bit too soon'}"
SZA,Good Days,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,0.436,0.655,1,-8.37,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204,4,Happy,"{'title': 'SZA – Good Days Lyrics', 'lyrics': '[Verse 1: SZA]\nGood day in my mind, safe to take a step out\nGet some air now, let\u2005yo\u2005edge out\nToo soon,\u2005I spoke\nYou be heavy in my\u2005mind, can you get the heck out?\nI need rest now, got me bummed out\nYou so, you so, you\nBaby, baby, babe\nI\'ve been on my empty mind shit\n\n[Pre-Chorus: SZA]\nI try to keep from losin\' the rest of me\nI worry that I wasted the best of me on you, babe\nYou don\'t care\nSaid, ""Not tryna be a nuisance, this is urgent""\nTryna make sense of loose change\nGot me a war in my mind\nGotta let go of weight, can\'t keep what\'s holdin\' me\nChoose to watch while the world break up in front of me\n\n[Chorus: SZA, Jacob Collier & Both]\nAll the while, I\'ll await my armored fate with a smile\nStill wanna try, still believe in\nGood days, good days, always\nAlways inside (Always in my mind, always in my mind, mind)\nGood day living in my mind\n[Verse 2: SZA, Jacob Collier]\nTell me I\'m not my fears, my limitations\nI disappear if you let me\nFeelin\' like, yeah (On your own)\nFeelin\' like Jericho\nFeelin\' like Job when he lost his shit\nGotta hold my own, my cross to bear alone, I\nOoh, played and dipped, way to kill the mood\nKnow you like that shit\nCan\'t groove it, ba-baby\nHeavy on my empty mind shit\n\n[Pre-Chorus: SZA]\nI gotta keep from losin\' the rest of me (Rest of me)\nStill worry that I wasted the best of me on you, babe\nYou don\'t care\nSaid, ""Not tryna be a nuisance, this is urgent"" (It\'s urgent)\nTryna make sense of loose change\nGot me a war in my mind (My mind)\nGotta let go of weight, can\'t keep what\'s holdin\' me\nChoose to watch while the world break up in front of me\n\n[Chorus: SZA, Jacob Collier & Both]\nAll the while, I\'ll await my armored fate with a smile\nStill wanna try, still believe in\nGood days, good days, always (Good days on my mind, good days on my mind)\nSunny inside (Always in my mind, always in my mind, mind)\nGood day living in my mind\n[Verse 3: SZA]\nGotta get right\nTryna free my mind before the end of the world\nI don\'t miss no ex, I don\'t miss no text\nI choose not to respond\nI don\'t regret, just pretend shit never happened\nHalf of us layin\' waste to our youth, it\'s in the present\n(Na-na, na-na, na-na, na)\nHalf of us chasin\' fountains of youth and it\'s in the present now\n\n[Outro: Jacob Collier]\nAlways in my mind, always in my mind, mind\nYou\'ve been making me feel like I\'m\nAlways in my mind, always in my mind, mind'}"
Jungle,For Ever,Happy Man,1oSDiyNMslJoTCfUZBHNP2,0.594,0.516,9,-7.848,0.0316,0.198,2.91e-05,0.0736,0.154,108.017,191530,4,Happy,"{'title': 'Jungle – Happy Man Lyrics', 'lyrics': ""[Verse 1]\nI'm a troubled man, changed by the things I do\nTrue, but it's funny how they all remember you\nIt all could be different, time to do something new\nGiving everything, oh, to be a happy man too\nGotta understand, blamed by the friends I lose\nWho's getting out of hand? Do you think they depend on you?\nIt all could be different, try to do something new\nGiving everything, oh, to be a happy man too\n\n[Chorus]\nBuy yourself a dream, how's it looking?\nBuy yourself a car and a house to live in\nGet yourself a girl, someone different\nBuy yourself a dream and it won't mean nothing\n\n[Verse 2]\nGonna run it 'round, strange, but it just won't do\nKnow when it's coming down, taking a hold on you\nIt all could be different, try to do something new\nGiving everything, oh, to be a happy man too\n\n[Chorus]\nBuy yourself a dream, how's it looking?\nBuy yourself a car and a house to live in\nGet yourself a girl, someone different\nBuy yourself a dream and it won't mean nothing\n[Bridge]\nCloser\nTelling it over\nIt all could be different, it's time to do something new\n(Closer)\nGiving everything, oh, to be a happy man too\n(Over)\n\n[Chorus]\nBuy yourself a dream, how's it looking?\nBuy yourself a car and a house to live in\nGet yourself a girl, someone different\nBuy yourself a dream and it won't mean nothing\n\n[Outro]\nNo, I won't let it tame or twist me\nI just got told that I gotta move on\nNo, I won't let it tame or twist me\nI just got told that I gotta move on""}"
binki,Revolve,Revolve,65SxZiGB2RDiTjNBhwj7qK,0.582,0.913,0,-3.793,0.135,2.42e-05,0.732,0.337,0.405,178.092,172892,4,Happy,"{'title': 'Binki – Revolve Lyrics', 'lyrics': '[Verse 1]\nGive me a minute, I know you with it\nOver the moon, my little dipper\nTalking in circles, you\'re so acidic\nWanna erase me, I won\'t let it\nCurveball, let me hit it\nTake, take, but don\'t give in\nWait, wait, we\'re all with it\nLet\'s get set and we all get gotten\n\n[Pre-Chorus]\nShe was, and I ain\'t say she wasn\'t\nSo I been secretly in touch, but I ain\'t taking nothing\nIf you ask me why I\'m here\nI say\n\n[Chorus]\n""\'Cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nJust like me, just like me\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nJust like me\n[Verse 2]\nWhenever I\'m alone, I meet you in my mind\nYou keep me on my toes, my baby for the time\nI wonder what to say, it\'s not important\nI feel the same, I wonder where it goes\nYou asked me if I\'m changed \'cause I seem so focused\nWho\'s to blame?\nBaby, have a ball\nLet\'s just say we were better off open\nI can\'t complain, maybe I\'m bogus\n\n[Pre-Chorus]\nShe was, and I ain\'t say she wasn\'t\nSo I been secretly in touch, but I ain\'t taking nothing\nIf you ask me why I\'m here\nI say\n\n[Chorus]\n""\'Cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nJust like me, just like me\n\n[Instrumental Break]\n[Chorus]\n""\'Cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nJust like me, just like me\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nI say, ""\'cause you\'re just like me""\nJust like me, just like me'}"
C-Detty,Isn't It Lovely,Isn't It Lovely,6TJweMod1Mn325mQB7Zvl3,0.578,0.575,7,-3.599,0.0414,0.279,0.000524,0.189,0.366,120.049,164000,4,Happy,NaN
Alfie Indra,Red Lights,Red Lights,0eNshe4mtpvQE60ycMUBVf,0.581,0.662,4,-9.073,0.0292,0.0226,0.113,0.0659,0.515,130.04,200907,4,Happy,NaN
